wavelength,flux
5287.712,5201.418
5288.3542,5477.09
5288.9963,5596.339
5289.6385,5501.257
5290.2806,5547.336
5290.9228,5201.171
5291.5649,5597.175
5292.2071,5546.41
5292.8492,5447.649
5293.4914,5395.753
5294.1335,5576.378
5294.7757,5273.059
5295.4178,5310.219
5296.06,5257.138
5296.7021,5220.769
5297.3443,5030.386
5297.9864,4767.533
5298.6285,4470.971
5299.2707,4296.72
5299.9128,4237.265
5300.555,4375.954
5301.1971,4653.471
5301.8393,4797.596
5302.4814,4940.145
5303.1236,5120.025
5303.7657,5309.129
5304.4079,5365.373
5305.05,5473.566
5305.6922,5518.178
5306.3343,5591.676
5306.9765,5520.351
5307.6186,5418.801
5308.2608,5513.158
5308.9029,5427.104
5309.545,5317.242
5310.1872,5489.79
5310.8293,5607.604
5311.4715,5973.461
5312.1136,5728.213
5312.7558,5470.643
5313.3979,5633.871
5314.0401,5841.538
5314.6822,5695.473
5315.3244,5645.444
5315.9665,5541.642
5316.6087,5550.987
5317.2508,5780.269
5317.893,5681.713
5318.5351,5554.481
5319.1773,5686.617
5319.8194,5812.483
5320.4616,5761.888
5321.1037,5556.889
5321.7458,5418.701
5322.388,5407.617
5323.0301,5492.21
5323.6723,5025.499
5324.3144,5343.625
5324.9566,5036.375
5325.5987,4903.951
5326.2409,4714.887
5326.883,4486.841
5327.5252,4315.236
5328.1673,4434.209
5328.8095,4387.937
5329.4516,4171.283
5330.0938,4008.496
5330.7359,4049.5
5331.3781,4086.199
5332.0202,4526.466
5332.6624,4947.276
5333.3045,5202.935
5333.9466,5449.632
5334.5888,5424.126
5335.2309,5294.957
5335.8731,5490.987
5336.5152,5744.53
5337.1574,5827.557
5337.7995,5702.839
5338.4417,5525.804
5339.0838,5425.672
5339.726,5457.834
5340.3681,5445.463
5341.0103,5160.309
5341.6524,5074.103
5342.2946,5052.703
5342.9367,4896.103
5343.5789,4661.595
5344.221,5225.417
5344.8631,5584.21
5345.5053,5478.84
5346.1474,5539.62
5346.7896,5550.057
5347.4317,5434.673
5348.0739,5211.266
5348.716,5152.747
5349.3582,5272.747
5350.0003,5512.91
5350.6425,5479.212
5351.2846,5415.971
5351.9268,5522.376
5352.5689,5622.429
5353.2111,5739.177
5353.8532,5982.795
5354.4954,6087.012
5355.1375,5893.66
5355.7797,5896.858
5356.4218,5893.454
5357.0639,5956.138
5357.7061,6273.364
5358.3482,6327.146
5358.9904,6438.065
5359.6325,6285.149
5360.2747,6297.534
5360.9168,6103.263
5361.559,6087.214
5362.2011,6169.127
5362.8433,5853.168
5363.4854,5844.675
5364.1276,5929.182
5364.7697,5729.209
5365.4119,5697.244
5366.054,5681.91
5366.6962,5509.64
5367.3383,5543.666
5367.9804,5540.264
5368.6226,5406.466
5369.2647,5289.515
5369.9069,5234.119
5370.549,5177.016
5371.1912,5149.478
5371.8333,5132.514
5372.4755,4892.519
5373.1176,4772.048
5373.7598,4752.443
5374.4019,4990.136
5375.0441,5217.251
5375.6862,5639.183
5376.3284,5846.445
5376.9705,5911.232
5377.6127,6092.528
5378.2548,6084.256
5378.897,5944.171
5379.5391,5842.517
5380.1812,5897.411
5380.8234,6075.872
5381.4655,6075.07
5382.1077,5836.887
5382.7498,5947.485
5383.392,5958.944
5384.0341,6011.626
5384.6763,5866.587
5385.3184,5891.642
5385.9606,5611.619
5386.6027,5621.496
5387.2449,5935.492
5387.887,5989.998
5388.5292,5857.579
5389.1713,5876.796
5389.8135,6055.153
5390.4556,5818.472
5391.0978,5639.34
5391.7399,5609.778
5392.382,5429.183
5393.0242,5565.32
5393.6663,5526.421
5394.3085,5509.332
5394.9506,5356.43
5395.5928,5160.708
5396.2349,5189.801
5396.8771,5339.166
5397.5192,5295.375
5398.1614,5258.932
5398.8035,5184.773
5399.4457,5279.399
5400.0878,5104.275
5400.73,5464.827
5401.3721,5643.317
5402.0143,5675.389
5402.6564,5610.002
5403.2985,5550.123
5403.9407,5405.438
5404.5828,5312.474
5405.225,5370.273
5405.8671,5351.404
5406.5093,5113.018
5407.1514,4844.123
5407.7936,4700.849
5408.4357,4600.437
5409.0779,4744.771
5409.72,4961.187
5410.3622,5261.325
5411.0043,5332.715
5411.6465,5309.431
5412.2886,5106.85
5412.9308,5036.063
5413.5729,5440.358
5414.2151,5688.467
5414.8572,5902.144
5415.4993,5653.465
5416.1415,5279.914
5416.7836,5104.556
5417.4258,4900.509
5418.0679,5267.061
5418.7101,6006.271
5419.3522,6182.186
5419.9944,6387.207
5420.6365,6489.983
5421.2787,6341.653
5421.9208,6138.806
5422.563,6124.062
5423.2051,6061.31
5423.8473,6011.899
5424.4894,6239.671
5425.1316,6255.012
5425.7737,5945.436
5426.4158,5906.972
5427.058,6005.277
5427.7001,5918.211
5428.3423,5975.639
5428.9844,6133.763
5429.6266,6011.303
5430.2687,5974.484
5430.9109,5769.842
5431.553,5436.652
5432.1952,5206.132
5432.8373,5368.787
5433.4795,5325.037
5434.1216,5767.832
5434.7638,5268.563
5435.4059,5555.683
5436.0481,5285.003
5436.6902,5411.355
5437.3324,5370.84
5437.9745,5767.626
5438.6166,5807.443
5439.2588,5875.811
5439.9009,6159.521
5440.5431,6369.604
5441.1852,6423.588
5441.8274,6480.931
5442.4695,6676.062
5443.1117,6651.252
5443.7538,6522.451
5444.396,6367.554
5445.0381,6203.758
5445.6803,6120.784
5446.3224,5962.437
5446.9646,5661.355
5447.6067,5365.238
5448.2489,5316.912
5448.891,5432.966
5449.5332,5573.532
5450.1753,5661.855
5450.8174,5632.96
5451.4596,6022.337
5452.1017,5991.645
5452.7439,6277.081
5453.386,5896.773
5454.0282,6042.258
5454.6703,5952.035
5455.3125,6018.056
5455.9546,5683.445
5456.5968,5457.69
5457.2389,5629.676
5457.8811,5488.876
5458.5232,5514.905
5459.1654,5843.82
5459.8075,6166.699
5460.4497,6333.735
5461.0918,6229.798
5461.7339,6130.064
5462.3761,6129.818
5463.0182,6057.254
5463.6604,5978.55
5464.3025,5844.109
5464.9447,5935.877
5465.5868,6038.646
5466.229,5901.661
5466.8711,6039.467
5467.5133,6209.662
5468.1554,6260.448
5468.7976,6422.285
5469.4397,6348.615
5470.0819,6299.153
5470.724,6096.143
5471.3662,6224.023
5472.0083,6156.442
5472.6505,6258.394
5473.2926,6248.647
5473.9347,5810.297
5474.5769,6141.801
5475.219,6099.178
5475.8612,5930.67
5476.5033,5688.559
5477.1455,5743.521
5477.7876,5778.231
5478.4298,5859.638
5479.0719,5796.01
5479.7141,5622.644
5480.3562,5406.034
5480.9984,5721.57
5481.6405,6063.391
5482.2827,6018.904
5482.9248,5943.314
5483.567,5895.81
5484.2091,5839.602
5484.8513,5872.602
5485.4934,6187.474
5486.1355,6295.183
5486.7777,6189.707
5487.4198,6435.172
5488.062,6352.982
5488.7041,6277.906
5489.3463,6259.774
5489.9884,6027.06
5490.6306,6250.112
5491.2727,6220.761
5491.9149,6317.248
5492.557,6505.544
5493.1992,6664.204
5493.8413,6646.03
5494.4835,6618.919
5495.1256,6388.971
5495.7678,6282.099
5496.4099,6473.19
5497.052,6293.717
5497.6942,6329.293
5498.3363,6121.851
5498.9785,6339.38
5499.6206,6231.704
5500.2628,5880.357
5500.9049,6296.121
5501.5471,6302.185
5502.1892,6262.524
5502.8314,6225.311
5503.4735,6148.345
5504.1157,5947.548
5504.7578,5783.684
5505.4,6030.52
5506.0421,6208.059
5506.6843,6089.561
5507.3264,6002.198
5507.9686,6121.662
5508.6107,6131.069
5509.2528,5921.949
5509.895,6119.827
5510.5371,6277.255
5511.1793,6344.384
5511.8214,6472.271
5512.4636,6170.352
5513.1057,5860.784
5513.7479,5841.569
5514.39,5770.365
5515.0322,5580.28
5515.6743,5917.658
5516.3165,5846.779
5516.9586,6066.09
5517.6008,5954.833
5518.2429,6094.767
5518.8851,6389.268
5519.5272,6728.766
5520.1693,6491.76
5520.8115,6577.823
5521.4536,6585.394
5522.0958,6692.722
5522.7379,6592.696
5523.3801,6570.405
5524.0222,6657.661
5524.6644,6659.938
5525.3065,6670.251
5525.9487,6520.209
5526.5908,6320.026
5527.233,6323.492
5527.8751,6306.992
5528.5173,6165.448
5529.1594,6122.176
5529.8016,6150.127
5530.4437,6097.729
5531.0859,6014.347
5531.728,6065.986
5532.3701,6425.66
5533.0123,6835.568
5533.6544,6744.376
5534.2966,6517.24
5534.9387,6557.649
5535.5809,6588.385
5536.223,6499.589
5536.8652,6467.35
5537.5073,6585.396
5538.1495,6324.698
5538.7916,6521.267
5539.4338,6422.348
5540.0759,6962.661
5540.7181,6776.875
5541.3602,6757.58
5542.0024,6614.536
5542.6445,6897.526
5543.2867,6868.218
5543.9288,6684.457
5544.5709,6662.522
5545.2131,6582.39
5545.8552,6426.185
5546.4974,6343.389
5547.1395,6751.356
5547.7817,6851.216
5548.4238,6741.638
5549.066,6716.074
5549.7081,6715.132
5550.3503,6816.831
5550.9924,6974.95
5551.6346,7041.164
5552.2767,6898.894
5552.9189,6823.063
5553.561,6952.524
5554.2032,7160.439
5554.8453,7058.747
5555.4874,7063.161
5556.1296,6901.975
5556.7717,6706.728
5557.4139,6812.396
5558.056,6699.071
5558.6982,6522.827
5559.3403,6707.315
5559.9825,6715.276
5560.6246,6748.065
5561.2668,6697.86
5561.9089,6620.373
5562.5511,6798.346
5563.1932,6617.413
5563.8354,6490.59
5564.4775,6567.736
5565.1197,6607.849
5565.7618,6624.88
5566.404,6230.096
5567.0461,6208.804
5567.6882,6253.104
5568.3304,6322.797
5568.9725,6166.779
5569.6147,6305.154
5570.2568,6378.744
5570.899,6252.75
5571.5411,6377.749
5572.1833,6391.885
5572.8254,6353.932
5573.4676,6396.082
5574.1097,6317.73
5574.7519,6256.799
5575.394,6276.396
5576.0362,6353.854
5576.6783,6425.555
5577.3205,6528.633
5577.9626,6648.801
5578.6047,6694.205
5579.2469,6657.396
5579.889,6492.721
5580.5312,6650.487
5581.1733,6615.769
5581.8155,6671.201
5582.4576,6687.355
5583.0998,6869.494
5583.7419,6414.782
5584.3841,6710.887
5585.0262,6427.324
5585.6684,6385.36
5586.3105,6658.136
5586.9527,6319.796
5587.5948,5916.531
5588.237,5900.914
5588.8791,5883.087
5589.5213,5657.709
5590.1634,5538.095
5590.8055,5466.774
5591.4477,5352.247
5592.0898,5536.185
5592.732,5933.447
5593.3741,6118.106
5594.0163,6318.719
5594.6584,6297.004
5595.3006,6255.959
5595.9427,6326.499
5596.5849,6203.408
5597.227,6021.562
5597.8692,6081.496
5598.5113,6356.882
5599.1535,6432.824
5599.7956,6245.517
5600.4378,6112.305
5601.0799,6022.311
5601.7221,5987.851
5602.3642,6016.91
5603.0063,6216.859
5603.6485,6196.358
5604.2906,6046.195
5604.9328,5986.237
5605.5749,6284.848
5606.2171,6506.224
5606.8592,6688.616
5607.5014,7122.666
5608.1435,7010.195
5608.7857,7066.311
5609.4278,7123.412
5610.07,7181.928
5610.7121,6889.301
5611.3543,7348.806
5611.9964,7069.468
5612.6386,6913.049
5613.2807,6948.497
5613.9228,7016.024
5614.565,6634.668
5615.2071,6470.926
5615.8493,6411.83
5616.4914,6315.776
5617.1336,6181.043
5617.7757,5872.966
5618.4179,5805.495
5619.06,5928.654
5619.7022,6145.253
5620.3443,6564.3
5620.9865,6759.436
5621.6286,6603.51
5622.2708,6664.478
5622.9129,6472.386
5623.5551,6305.714
5624.1972,6634.237
5624.8394,6717.818
5625.4815,6565.358
5626.1236,6476.22
5626.7658,6169.881
5627.4079,6282.997
5628.0501,6504.316
5628.6922,6555.951
5629.3344,6674.024
5629.9765,6914.157
5630.6187,6646.094
5631.2608,6615.975
5631.903,7007.313
5632.5451,6886.353
5633.1873,7085.521
5633.8294,7039.559
5634.4716,6999.785
5675.569,7128.701
5676.2111,7013.486
5676.8533,6930.475
5677.4954,6975.453
5678.1376,6968.317
5678.7797,6764.334
5679.4219,6765.846
5680.064,6933.781
5680.7062,6866.389
5681.3483,6850.737
5681.9905,6887.482
5682.6326,6844.1
5683.2748,6753.717
5683.9169,6831.967
5684.559,6661.562
5685.2012,6296.754
5685.8433,6331.119
5686.4855,6631.996
5687.1276,6751.619
5687.7698,6646.814
5688.4119,6472.654
5689.0541,6454.727
5689.6962,6434.392
5690.3384,6434.564
5690.9805,6438.7
5691.6227,6491.861
5692.2648,6955.199
5692.907,6886.424
5693.5491,6907.756
5694.1913,6880.216
5694.8334,6903.195
5695.4756,7190.277
5696.1177,7097.3
5696.7598,6745.854
5697.402,6960.62
5698.0441,7052.347
5698.6863,7039.698
5699.3284,6903.598
5699.9706,6911.732
5700.6127,6680.834
5701.2549,6554.853
5701.897,6503.275
5702.5392,6638.539
5703.1813,6814.326
5703.8235,6559.07
5704.4656,6439.907
5705.1078,6584.237
5705.7499,6611.696
5706.3921,6535.766
5707.0342,6586.25
5707.6763,6503.862
5708.3185,6342.853
5708.9606,6349.658
5709.6028,6415.089
5710.2449,6518.553
5710.8871,6302.851
5711.5292,6105.27
5712.1714,6246.901
5712.8135,6103.216
5713.4557,6118.986
5714.0978,6303.216
5714.74,6303.686
5715.3821,6417.029
5716.0243,6646.1
5716.6664,6728.497
5717.3086,6803.303
5717.9507,6857.02
5718.5929,7110.989
5719.235,6701.317
5719.8771,6614.981
5720.5193,6852.745
5721.1614,6907.98
5721.8036,7347.69
5722.4457,7197.428
5723.0879,7188.478
5723.73,7191.665
5724.3722,7479.657
5725.0143,8102.583
5725.6565,7889.793
5726.2986,7306.731
5726.9408,7069.388
5727.5829,6867.602
5728.2251,7051.541
5728.8672,6929.263
5729.5094,6680.74
5730.1515,6560.586
5730.7936,6580.947
5731.4358,6751.652
5732.0779,6716.786
5732.7201,6898.107
5733.3622,7114.572
5734.0044,6994.199
5734.6465,6856.502
5735.2887,6922.393
5735.9308,7231.236
5736.573,7231.424
5737.2151,7110.563
5737.8573,6997.826
5738.4994,6900.949
5739.1416,6736.776
5739.7837,6738.524
5740.4259,6809.094
5741.068,6816.617
5741.7102,6907.338
5742.3523,7012.282
5742.9944,7020.386
5743.6366,6992.095
5744.2787,7209.987
5744.9209,7218.8
5745.563,7014.51
5746.2052,6905.451
5746.8473,7053.876
5747.4895,7128.47
5748.1316,7048.334
5748.7738,7259.33
5749.4159,7018.102
5750.0581,7079.317
5750.7002,7057.477
5751.3424,7039.161
5751.9845,6732.608
5752.6267,6952.987
5753.2688,6930.637
5753.911,6746.634
5754.5531,6662.499
5755.1952,6701.944
5755.8374,6822.706
5756.4795,6785.162
5757.1217,6725.911
5757.7638,6853.896
5758.406,6909.515
5759.0481,6913.043
5759.6903,7065.484
5760.3324,6968.788
5760.9746,6825.365
5761.6167,7137.622
5762.2589,6851.838
5762.901,6987.688
5763.5432,6816.653
5764.1853,6617.075
5764.8275,6575.159
5765.4696,6711.31
5766.1117,6812.659
5766.7539,6812.326
5767.396,7043.418
5768.0382,6936.562
5768.6803,7075.248
5769.3225,7110.901
5769.9646,7072.211
5770.6068,7062.396
5771.2489,7076.456
5771.8911,6997.203
5772.5332,7018.928
5773.1754,7006.543
5773.8175,6878.814
5774.4597,6902.347
5775.1018,6882.997
5775.744,6886.14
5776.3861,6852.331
5777.0283,6800.375
5777.6704,6887.72
5778.3125,6894.065
5778.9547,6804.708
5779.5968,6799.104
5780.239,6786.654
5780.8811,6740.638
5781.5233,6753.381
5782.1654,6432.787
5782.8076,6452.636
5783.4497,6474.82
5784.0919,6137.43
5784.734,6095.566
5785.3762,6320.474
5786.0183,6418.17
5786.6605,6522.522
5787.3026,6579.964
5787.9448,6393.927
5788.5869,6416.239
5789.229,6633.417
5789.8712,6523.296
5790.5133,6655.514
5791.1555,6662.819
5791.7976,6786.872
5792.4398,6632.688
5793.0819,6765.364
5793.7241,7003.147
5794.3662,6839.689
5795.0084,6910.128
5795.6505,7034.617
5796.2927,7163.567
5796.9348,6998.118
5797.577,7244.221
5798.2191,6926.996
5798.8613,6999.25
5799.5034,7153.299
5800.1456,7315.066
5800.7877,7200.426
5801.4298,7070.896
5802.072,7149.416
5802.7141,7203.458
5803.3563,7218.943
5803.9984,7124.824
5804.6406,7128.169
5805.2827,7299.078
5805.9249,7198.728
5806.567,7116.796
5807.2092,6932.291
5807.8513,7053.323
5808.4935,7086.587
5809.1356,6905.272
5809.7778,7055.963
5810.4199,7227.282
5811.0621,7144.143
5811.7042,7123.255
5812.3464,7138.061
5812.9885,7185.184
5813.6306,7324.022
5814.2728,7203.254
5814.9149,7074.373
5815.5571,7036.668
5816.1992,7089.872
5816.8414,7067.787
5817.4835,6973.131
5818.1257,6916.975
5818.7678,6988.859
5819.41,7114.817
5820.0521,7103.518
5820.6943,7146.406
5821.3364,7224.252
5821.9786,7144.254
5822.6207,7177.992
5823.2629,7108.072
5823.905,7080.908
5824.5471,7136.432
5825.1893,7237.962
5825.8314,7207.091
5826.4736,7196.295
5827.1157,7223.584
5827.7579,7108.021
5828.4,7259.927
5829.0422,7319.289
5829.6843,7182.76
5830.3265,7039.937
5830.9686,7306.896
5831.6108,7386.016
5832.2529,7045.375
5832.8951,7110.746
5833.5372,7317.503
5834.1794,7346.058
5834.8215,7344.038
5835.4637,7204.812
5836.1058,7205.692
5836.7479,6928.469
5837.3901,6982.115
5838.0322,6924.261
5838.6744,7060.379
5839.3165,7138.887
5839.9587,7372.84
5840.6008,7003.307
5841.243,7214.846
5841.8851,7319.826
5842.5273,7218.774
5843.1694,7279.456
5843.8116,7328.15
5844.4537,7405.241
5845.0959,7287.893
5845.738,7160.79
5846.3802,7137.925
5847.0223,7044.393
5847.6644,7038.786
5848.3066,7341.907
5848.9487,7100.271
5849.5909,7146.217
5850.233,7346.964
5850.8752,7091.984
5851.5173,6990.042
5852.1595,6853.67
5852.8016,6965.156
