wavelength,flux
5582.376,6043.453
5583.018,5826.604
5583.66,6026.165
5584.3019,6051.603
5584.9439,5905.236
5585.5859,5742.762
5586.2279,5823.212
5586.8699,5631.372
5587.5119,5518.902
5588.1539,5381.379
5588.7959,5118.974
5589.4379,4887.047
5590.0799,4800.549
5590.7219,4751.881
5591.3638,4952.277
5592.0058,5004.583
5592.6478,5207.135
5593.2898,5203.882
5593.9318,5357.155
5594.5738,5518.47
5595.2158,5642.634
5595.8578,5574.286
5596.4998,5521.221
5597.1418,5548.063
5597.7837,5530.684
5598.4257,5549.548
5599.0677,5674.21
5599.7097,5697.149
5600.3517,5473.292
5600.9937,5389.199
5601.6357,5476.079
5602.2777,5325.701
5602.9197,5286.59
5603.5617,5481.331
5604.2037,5537.415
5604.8456,5581.508
5605.4876,5432.421
5606.1296,5812.639
5606.7716,5900.854
5607.4136,6121.695
5608.0556,6064.357
5608.6976,6501.99
5609.3396,6172.606
5609.9816,6162.31
5610.6236,6306.566
5611.2655,6188.856
5611.9075,6344.174
5612.5495,6436.401
5613.1915,6202.819
5613.8335,6244.241
5614.4755,5955.939
5615.1175,5941.086
5615.7595,5838.957
5616.4015,5826.228
5617.0435,5593.187
5617.6854,5340.518
5618.3274,5303.656
5618.9694,5336.451
5619.6114,5503.366
5620.2534,5591.61
5620.8954,5708.859
5621.5374,5790.8
5622.1794,5902.401
5622.8214,5952.319
5623.4634,5814.278
5624.1054,5701.161
5624.7473,5836.975
5625.3893,5957.473
5626.0313,5817.581
5626.6733,5730.259
5627.3153,5702.621
5627.9573,5676.938
5628.5993,5728.342
5629.2413,5999.406
5629.8833,6060.272
5630.5253,6121.041
5631.1672,6096.363
5631.8092,6191.838
5632.4512,6082.187
5633.0932,6225.674
5633.7352,6323.92
5634.3772,6481.875
5675.4646,6139.451
5676.1066,6218.088
5676.7486,6369.15
5677.3906,6317.885
5678.0325,6236.423
5678.6745,6145.79
5679.3165,6053.285
5679.9585,6065.158
5680.6005,6101.719
5681.2425,6221.571
5681.8845,6220.411
5682.5265,5942.367
5683.1685,6069.039
5683.8105,6167.387
5684.4524,5939.22
5685.0944,5930.846
5685.7364,6014.104
5686.3784,5978.666
5687.0204,5966.582
5687.6624,6037.189
5688.3044,5929.63
5688.9464,6016.61
5689.5884,5807.148
5690.2304,5955.118
5690.8724,5712.063
5691.5143,5963.967
5692.1563,6088.671
5692.7983,6221.966
5693.4403,6158.241
5694.0823,6044.479
5694.7243,6211.66
5695.3663,6339.028
5696.0083,6503.624
5696.6503,6460.657
5697.2923,6160.56
5697.9342,6167.34
5698.5762,6047.024
5699.2182,6273.909
5699.8602,6226.586
5700.5022,6093.072
5701.1442,6043.397
5701.7862,5895.36
5702.4282,5761.552
5703.0702,5796.305
5703.7122,5866.329
5704.3542,5905.128
5704.9961,5824.258
5705.6381,5760.254
5706.2801,5789.962
5706.9221,5839.3
5707.5641,5965.877
5708.2061,5908.596
5708.8481,5806.475
5709.4901,5814.344
5710.1321,5647.316
5710.7741,5617.314
5711.416,5626.896
5712.058,5521.393
5712.7,5479.938
5713.342,5420.693
5713.984,5581.386
5714.626,5823.969
5715.268,5900.631
5715.91,5998.567
5716.552,5913.186
5717.194,5999.197
5717.8359,6246.24
5718.4779,6011.854
5719.1199,5969.49
5719.7619,6100.994
5720.4039,6082.515
5721.0459,6317.709
5721.6879,6375.078
5722.3299,6424.512
5722.9719,6695.303
5723.6139,6365.427
5724.2559,6315.589
5724.8978,6438.069
5725.5398,6392.102
5726.1818,6412.765
5726.8238,6397.984
5727.4658,6469.075
5728.1078,6218.551
5728.7498,6350.751
5729.3918,6225.557
5730.0338,6056.74
5730.6758,6488.762
5731.3177,6307.294
5731.9597,6199.417
5732.6017,6196.354
5733.2437,6113.917
5733.8857,6185.155
5734.5277,6154.568
5735.1697,6209.391
5735.8117,6407.047
5736.4537,6242.417
5737.0957,6379.989
5737.7377,6389.487
5738.3796,6400.304
5739.0216,6397.488
5739.6636,6301.733
5740.3056,6272.601
5740.9476,6380.877
5741.5896,6319.834
5742.2316,6222.891
5742.8736,6340.915
5743.5156,6295.575
5744.1576,6282.865
5744.7995,6489.627
5745.4415,6568.19
5746.0835,6525.705
5746.7255,6500.418
5747.3675,6511.166
5748.0095,6421.543
5748.6515,6456.114
5749.2935,6691.475
5749.9355,6499.998
5750.5775,6421.918
5751.2194,6337.822
5751.8614,6272.79
5752.5034,6184.681
5753.1454,6250.361
5753.7874,6345.113
5754.4294,6283.305
5755.0714,6142.609
5755.7134,6097.87
5756.3554,6176.377
5756.9974,6206.768
5757.6394,6280.397
5758.2813,6313.263
5758.9233,6423.096
5759.5653,6556.206
5760.2073,6302.049
5760.8493,6347.724
5761.4913,6409.905
5762.1333,6120.907
5762.7753,6198.907
5763.4173,6070.814
5764.0593,6061.4
5764.7012,6071.915
5765.3432,6410.26
5765.9852,6263.99
5766.6272,6268.68
5767.2692,6354.554
5767.9112,6585.448
5768.5532,6601.314
5769.1952,6622.904
5769.8372,6715.8
5770.4792,6651.825
5771.1212,6683.305
5771.7631,6449.483
5772.4051,6390.492
5773.0471,6284.755
5773.6891,6423.888
5774.3311,6372.884
5774.9731,6414.376
5775.6151,6580.708
5776.2571,6435.948
5776.8991,6291.667
5777.5411,6379.373
5778.183,6474.379
5778.825,6464.491
5779.467,6562.415
5780.109,6514.697
5780.751,6231.814
5781.393,6021.903
5782.035,6008.878
5782.677,6086.115
5783.319,5978.426
5783.961,5924.268
5784.6029,5761.145
5785.2449,5667.245
5785.8869,5745.096
5786.5289,5790.5
5787.1709,5895.25
5787.8129,5898.82
5788.4549,5924.142
5789.0969,5956.591
5789.7389,6038.892
5790.3809,6019.682
5791.0229,6096.233
5791.6648,6085.046
5792.3068,6124.479
5792.9488,6258.91
5793.5908,6335.158
5794.2328,6414.502
5794.8748,6316.086
5795.5168,6650.015
5796.1588,6405.007
5796.8008,6498.529
5797.4428,6565.435
5798.0847,6684.645
5798.7267,6512.737
5799.3687,6573.186
5800.0107,6748.098
5800.6527,6335.576
5801.2947,6418.767
5801.9367,6475.154
5802.5787,6554.255
5803.2207,6812.622
5803.8627,6800.56
5804.5047,6826.795
5805.1466,6691.392
5805.7886,6388.575
5806.4306,6401.446
5807.0726,6486.192
5807.7146,6538.559
5808.3566,6349.104
5808.9986,6499.702
5809.6406,6628.279
5810.2826,6271.718
5810.9246,6307.522
5811.5665,6516.471
5812.2085,6539.695
5812.8505,6509.869
5813.4925,6472.666
5814.1345,6611.979
5814.7765,6454.686
5815.4185,6491.742
5816.0605,6450.477
5816.7025,6289.197
5817.3445,6485.189
5817.9864,6557.862
5818.6284,6441.01
5819.2704,6240.64
5819.9124,6221.465
5820.5544,6450.214
5821.1964,6587.318
5821.8384,6606.758
5822.4804,6712.186
5823.1224,6788.628
5823.7644,6705.628
5824.4064,6676.422
5825.0483,6561.049
5825.6903,6531.907
5826.3323,6561.825
5826.9743,6613.557
5827.6163,6729.229
5828.2583,6683.546
5828.9003,6635.874
5829.5423,6532.967
5830.1843,6698.675
5830.8263,6727.762
5831.4682,6639.445
5832.1102,6558.902
5832.7522,6858.625
5833.3942,6742.575
5834.0362,6673.938
5834.6782,6503.15
5835.3202,6618.295
5835.9622,6559.608
5836.6042,6630.637
5837.2462,6733.104
5837.8882,6555.262
5838.5301,6764.324
5839.1721,6516.839
5839.8141,6534.776
5840.4561,6648.239
5841.0981,6476.393
5841.7401,6554.04
5842.3821,6635.905
5843.0241,6926.15
5843.6661,6463.985
5844.3081,6707.616
5844.95,6679.913
5845.592,6644.571
5846.234,6644.403
5846.876,6761.175
5847.518,6592.146
5848.16,6583.981
5848.802,6502.482
5849.444,6463.423
5850.086,6545.07
5850.728,6400.219
