wavelength,flux
5062.5483,25095.97
5063.1903,25102.87
5063.8323,25056.89
5064.4742,25127.07
5065.1162,24616.48
5065.7582,24526.94
5066.4001,24344.74
5067.0421,24200.58
5067.6841,23790.51
5068.326,23699.88
5068.968,24045.01
5069.61,24242.24
5070.2519,24365.4
5070.8939,24403.62
5071.5359,24427.16
5072.1778,24539.09
5072.8198,24958.21
5073.4618,24860.72
5074.1037,25001.28
5074.7457,25013.07
5075.3877,24549.25
5076.0296,24797.59
5076.6716,24748.29
5077.3136,25022.61
5077.9555,24890.73
5078.5975,24521.98
5079.2395,24461.67
5079.8814,24549.08
5080.5234,24368.77
5081.1654,24046.08
5081.8073,23289.17
5082.4493,23038.18
5083.0913,23355.39
5083.7332,23710.37
5084.3752,24467.21
5085.0172,25004.7
5085.6591,24730.26
5086.3011,24883.65
5086.9431,25155.77
5087.585,25345.35
5088.227,25819.59
5088.869,26175.44
5089.5109,26157.49
5090.1529,25964.73
5090.7949,25878.23
5091.4368,25770.39
5092.0788,26046.18
5092.7208,26015.47
5093.3627,25820.09
5094.0047,26028.88
5094.6467,26424.63
5095.2886,26511.03
5095.9306,26702.38
5096.5726,26506.87
5097.2145,26108.63
5097.8565,25882.76
5098.4985,25687.4
5099.1404,25358.94
5099.7824,25200.19
5100.4244,25294.26
5101.0663,25073.4
5101.7083,24924.79
5102.3503,25016.68
5102.9922,25659.95
5103.6342,25717.95
5104.2762,26416.96
5104.9181,26136.92
5105.5601,26424.68
5106.2021,25787.59
5106.844,25578.35
5107.486,25643.71
5108.128,25375.43
5108.7699,25055.98
5109.4119,24950.36
5110.0539,24823.37
5110.6958,24807.67
5111.3378,25066.16
5111.9798,25265.51
5112.6217,25449.14
5113.2637,25765.93
5113.9057,26018.94
5114.5476,26369.15
5115.1896,26695.28
5115.8316,26743.97
5116.4735,27088.12
5117.1155,26963.87
5117.7575,26850.25
5118.3994,27065.28
5119.0414,27246.53
5119.6834,27538.63
5120.3253,27050.33
5120.9673,27332.52
5121.6093,26925.02
5122.2512,27057.68
5122.8932,26602.09
5123.5352,26365.93
5124.1771,26498.58
5124.8191,26619.54
5125.4611,26206.06
5126.103,25740.71
5126.745,25384.82
5127.387,25381.33
5128.0289,25727.38
5128.6709,25894.85
5129.3129,26037.51
5129.9548,25941.83
5130.5968,25902.73
5131.2388,26251.96
5131.8807,26136.05
5132.5227,26383.05
5133.1647,26234.95
5133.8066,26784.25
5134.4486,26730.95
5135.0906,26724.79
5135.7325,27028.91
5136.3745,26555.96
5137.0165,26365.77
5137.6584,26655.23
5138.3004,26450.42
5138.9424,26487.2
5139.5843,25978.75
5140.2263,25421.35
5140.8683,25220.18
5141.5102,25435.99
5142.1522,25433.59
5142.7942,25314.95
5143.4361,25705.57
5144.0781,26104.19
5144.7201,26117.05
5145.362,26163.53
5146.004,26117.18
5146.646,26423.38
5147.2879,27041.2
5147.9299,27156.62
5148.5719,27296.65
5149.2138,26701.97
5149.8558,26468.31
5150.4978,26754.88
5151.1397,26657.92
5151.7817,26800.73
5152.4237,26704.16
5153.0656,26384.75
5153.7076,26111.63
5154.3496,26274.86
5154.9915,26536.61
5155.6335,26729.16
5156.2755,26771.94
5156.9174,27378.89
5157.5594,28037.96
5158.2014,28244.23
5158.8433,28269.86
5159.4853,28264.44
5160.1273,28632.81
5160.7692,28507.06
5161.4112,28216.33
5162.0532,28768.17
5162.6951,28862.68
5163.3371,28275.82
5163.9791,28520.87
5164.621,28229.81
5165.263,26899.22
5165.905,26721.62
5166.5469,26134.47
5167.1889,25623.5
5167.8309,24598.17
5168.4728,23227.8
5169.1148,22419.84
5169.7568,21834.0
5170.3987,21685.84
5171.0407,21999.5
5171.6827,22675.21
5172.3246,23053.51
5172.9666,22994.48
5173.6086,22684.02
5174.2505,22003.07
5174.8925,21543.78
5175.5345,21946.48
5176.1764,23080.43
5176.8184,25228.39
5177.4604,26699.88
5178.1023,27729.25
5178.7443,28051.22
5179.3863,27802.95
5180.0282,27685.53
5180.6702,27790.69
5181.3122,27465.41
5181.9541,26458.6
5182.5961,25405.69
5183.2381,24663.56
5183.88,23924.6
5184.522,23124.38
5185.164,22352.49
5185.8059,21932.08
5186.4479,22331.33
5187.0899,23467.29
5187.7318,25114.21
5188.3738,27121.35
5189.0158,28419.09
5189.6577,28587.35
5190.2997,28474.31
5190.9417,28219.71
5191.5836,27950.26
5192.2256,27734.71
5192.8676,28178.29
5193.5095,27994.48
5194.1515,27267.68
5194.7935,26647.2
5195.4354,26743.7
5196.0774,27820.81
5196.7194,28592.51
5197.3613,28704.8
5198.0033,28517.97
5198.6453,29005.55
5199.2872,29531.1
5199.9292,29607.69
5200.5712,29770.94
5201.2131,30253.5
5201.8551,30294.09
5202.4971,30058.25
5203.139,29859.18
5203.781,29348.13
5204.423,28806.39
5205.0649,28260.7
5205.7069,27779.65
5206.3489,27805.13
5206.9908,27090.75
5207.6328,26143.3
5208.2748,25869.29
5208.9167,26304.54
5209.5587,26025.42
5210.2007,26956.57
5210.8426,27081.12
5211.4846,27092.86
5212.1266,28506.8
5212.7685,29491.43
5213.4105,29851.12
5214.0525,30612.37
5214.6944,31258.85
5215.3364,31139.69
5215.9784,31164.9
5216.6203,30992.08
5217.2623,30647.27
5217.9043,30388.93
5218.5462,30198.05
5219.1882,30481.56
5219.8302,30839.93
5220.4721,31216.75
5221.1141,31730.61
5221.7561,32100.33
5222.398,32865.09
5223.04,32851.56
5223.682,32860.73
5224.3239,32508.87
5224.9659,31831.12
5225.6079,31331.25
5226.2498,30572.29
5226.8918,30053.78
5227.5338,29560.68
5228.1757,28674.0
5228.8177,28958.2
5229.4597,28768.76
5230.1016,28866.26
5230.7436,30085.97
5231.3856,31396.63
5232.0275,31446.09
5232.6695,31194.54
5233.3115,31323.67
5233.9534,31135.77
5234.5954,30982.49
5235.2374,31097.32
5235.8793,30931.48
5236.5213,31226.46
5237.1633,32219.23
5237.8052,32637.59
5238.4472,33207.35
5239.0892,33472.29
5239.7311,33485.31
5240.3731,33927.32
5241.0151,33786.21
5241.657,33404.13
5242.299,34153.79
5242.941,33595.5
5243.5829,33362.36
5244.2249,33529.51
5244.8669,33287.13
5245.5088,33235.66
5246.1508,33389.86
5246.7928,33353.9
5247.4347,33222.32
5248.0767,33380.95
5248.7187,32969.99
5249.3606,32611.44
5250.0026,32112.23
5250.6446,32214.35
5251.2865,32576.03
5251.9285,32909.4
5252.5705,32874.66
5253.2124,32296.28
5253.8544,32225.75
5254.4964,32263.88
5255.1383,32845.3
5255.7803,33120.62
5256.4223,33565.12
5257.0642,33534.69
5257.7062,33352.37
5258.3482,33244.66
5258.9901,33616.16
5259.6321,34102.35
5260.2741,34446.57
5260.916,34214.05
5261.558,33706.42
5262.2,33135.45
5262.8419,32589.21
5263.4839,32011.79
5264.1259,31293.09
5264.7678,30530.37
5265.4098,29985.66
5266.0518,29905.39
5266.6937,30120.14
5267.3357,23699.17
5267.9777,22929.74
5268.6196,29056.73
5269.2616,28777.64
5269.9036,28797.67
5270.5455,29081.28
5271.1875,29089.48
5271.8295,28670.35
5272.4714,28221.33
5273.1134,28844.58
5273.7554,30253.4
5274.3973,31497.65
5275.0393,32384.1
5275.6813,32620.94
5276.3232,32505.58
5276.9652,32994.96
5277.6072,33235.57
5278.2491,33416.84
5278.8911,33630.39
5279.5331,34206.02
5280.175,34537.71
5280.817,34467.61
5281.459,34286.72
5282.1009,33953.97
5282.7429,33426.74
5283.3849,32915.91
5284.0268,32587.79
5284.6688,32535.48
5285.3108,32684.18
5285.9527,32957.72
5286.5947,33336.47
5287.2367,33885.22
5287.8786,34834.53
5288.5206,35623.14
5289.1626,35771.68
5289.8045,35927.73
5290.4465,35613.59
5291.0885,35863.26
5291.7304,35535.77
5292.3724,35112.57
5293.0144,35289.37
5293.6563,35262.24
5294.2983,35904.59
5294.9403,35170.32
5295.5822,35461.22
5296.2242,34956.94
5296.8662,34739.04
5297.5081,34195.72
5298.1501,33872.86
5298.7921,33806.26
5299.434,32813.27
5300.076,32515.02
5300.718,33017.62
5301.3599,33488.03
5302.0019,34006.56
5302.6439,34551.96
5303.2858,34927.14
5303.9278,34797.22
5304.5698,34667.11
5305.2117,34954.9
5305.8537,35230.79
5306.4957,35813.01
5307.1376,36384.8
5307.7796,35610.91
5308.4216,35584.45
5309.0635,35810.86
5309.7055,35545.88
5310.3475,35455.89
5310.9894,35577.67
5311.6314,36262.66
5312.2734,36109.27
5312.9153,36579.6
5313.5573,36477.27
5314.1993,36568.33
5314.8412,36317.3
5315.4832,36315.54
5316.1252,36192.23
5316.7671,36010.0
5317.4091,36150.69
5318.0511,36221.03
5318.693,36159.91
5319.335,36012.46
5319.977,35785.35
5320.6189,36036.37
5321.2609,36305.3
5321.9029,36192.45
5322.5448,35933.25
5323.1868,35718.11
5323.8288,35363.18
5324.4707,35267.7
5325.1127,34858.34
5325.7547,34214.8
5326.3966,34044.71
5327.0386,32945.8
5327.6806,32595.02
5328.3225,32513.44
5328.9645,32474.37
5329.6065,32168.83
5330.2484,31471.61
5330.8904,31023.76
5331.5324,31617.04
5332.1743,33090.23
5332.8163,34641.8
5333.4583,35593.38
5334.1002,36102.8
5334.7422,36074.54
5335.3842,35797.82
5336.0261,35810.43
5336.6681,36260.19
5337.3101,36503.25
5337.952,36355.3
5338.594,36424.26
5339.236,35990.37
5339.8779,35386.86
5340.5199,34428.51
5341.1619,34028.77
5341.8038,34643.31
5342.4458,34064.4
5343.0878,34136.84
5343.7297,34159.27
5344.3717,34929.7
5345.0137,35647.69
5345.6556,35918.95
5346.2976,35925.39
5346.9396,36304.73
5347.5815,35971.86
5348.2235,35401.36
5348.8655,35146.8
5349.5074,35655.88
5350.1494,35931.67
5350.7914,35862.09
5351.4333,36050.19
5352.0753,36280.27
5352.7173,36735.25
5353.3592,37173.41
5354.0012,37529.02
5354.6432,37537.13
5355.2851,36895.09
5355.9271,37216.79
5356.5691,37407.65
5357.211,37296.32
5357.853,38135.48
5358.495,38491.14
5359.1369,38203.84
5359.7789,38041.75
5360.4209,38295.85
5361.0628,38723.12
5361.7048,37830.2
5362.3468,37952.07
5362.9887,37515.39
5363.6307,37462.18
5364.2727,37472.84
5364.9146,37204.95
5365.5566,36722.76
5366.1986,36510.04
5366.8405,36287.04
5367.4825,36243.0
5368.1245,35747.7
5368.7664,35957.61
5369.4084,36242.49
5370.0504,35663.83
5370.6923,34775.67
5371.3343,34697.54
5371.9763,34671.15
5372.6182,34110.34
5373.2602,33970.45
5373.9022,34134.19
5374.5441,34596.68
5375.1861,35446.74
5375.8281,36728.57
5376.47,37587.41
5377.112,38454.29
5377.754,37937.14
5378.3959,38095.44
5379.0379,37705.58
5379.6799,39014.8
5380.3218,38444.11
5380.9638,38631.03
5381.6058,38204.91
5382.2477,37667.16
5382.8897,37433.34
5383.5317,37360.03
5384.1736,37351.5
5384.8156,37439.95
5385.4576,37355.23
5386.0995,37045.31
5386.7415,37191.87
5387.3835,37468.89
5388.0254,38313.41
5388.6674,38729.97
5389.3094,38375.64
5389.9513,38399.7
5390.5933,38591.99
5391.2353,38311.37
5391.8772,37624.1
5392.5192,37105.8
5393.1612,37048.46
5393.8031,37137.69
5394.4451,37278.09
5395.0871,36767.84
5395.729,36323.24
5396.371,36217.62
5397.013,36196.59
5397.6549,36153.7
5398.2969,36384.3
5398.9389,36162.76
5399.5808,35768.37
5400.2228,35607.1
5400.8648,36276.29
5401.5067,36929.21
5402.1487,37685.59
5402.7907,37733.46
5403.4326,37549.64
5404.0746,37181.89
5404.7166,36971.2
5405.3585,36279.38
5406.0005,35803.42
5406.6425,35347.73
5407.2844,34912.0
5407.9264,34767.03
5408.5684,35101.78
5409.2103,35655.16
5409.8523,36279.53
5410.4943,37011.19
5411.1362,36955.1
5411.7782,36739.16
5412.4202,36435.67
5413.0621,36427.68
5413.7041,37006.88
5414.3461,37984.45
5414.988,38290.73
5415.63,37654.45
5416.272,36624.95
5416.9139,36196.52
5417.5559,36074.95
5418.1979,37443.32
5418.8398,38673.17
5419.4818,39542.12
5420.1238,39672.16
5420.7657,38974.51
5421.4077,39248.96
5422.0497,39453.12
5422.6916,39386.84
5423.3336,38938.51
5423.9756,38732.91
5424.6175,38697.11
5425.2595,38511.49
5425.9015,38040.9
5426.5434,38026.77
5427.1854,38131.87
5427.8274,38245.72
5428.4693,38591.86
5429.1113,38523.52
5429.7533,38435.45
5430.3952,38168.13
5431.0372,37818.05
5431.6792,37257.75
5432.3211,36544.64
5432.9631,36552.5
5433.6051,37556.08
5434.247,38008.5
5434.889,38376.55
5435.531,37872.77
5436.1729,37240.15
5436.8149,37791.04
5437.4569,37284.48
5438.0988,38015.38
5438.7408,39097.98
5439.3828,39871.71
5440.0247,39670.6
5440.6667,40095.51
5441.3087,40103.27
5441.9506,40090.57
5442.5926,40216.63
5443.2346,40080.89
5443.8765,39716.2
5444.5185,39668.23
5445.1605,39574.76
5445.8024,38829.2
5446.4444,38040.26
5447.0864,37675.78
5447.7283,37231.45
5448.3703,36580.16
5449.0123,36475.63
5449.6542,37048.89
5450.2962,37716.92
5450.9382,38848.49
5451.5801,39508.09
5452.2221,40242.92
5452.8641,39985.54
5453.506,40526.17
5454.148,39521.23
5454.79,39148.87
5455.4319,38724.47
5456.0739,38778.86
5456.7159,37909.03
5457.3578,37624.36
5457.9998,37268.41
5458.6418,36564.59
5459.2837,38198.14
5459.9257,39546.13
5460.5677,40373.75
5461.2096,40161.8
5461.8516,40443.71
5462.4936,40041.24
5463.1355,39640.84
5463.7775,39050.97
5464.4195,38967.48
5465.0614,39129.22
5465.7034,38758.46
5466.3454,38705.45
5466.9873,39264.71
5467.6293,39707.44
5468.2713,40108.33
5468.9132,40463.1
5469.5552,40601.75
5470.1972,40274.36
5470.8391,40300.88
5471.4811,40771.85
5472.1231,40410.12
5472.765,40472.03
5473.407,40352.09
5474.049,40499.93
5474.6909,39898.48
5475.3329,39699.34
5475.9749,39043.08
5476.6168,38909.88
5477.2588,38582.23
5477.9008,38858.22
5478.5427,38412.79
5479.1847,37808.22
5479.8267,37794.88
5480.4686,38678.5
5481.1106,39240.06
5481.7526,39501.73
5482.3945,40152.58
5483.0365,39950.01
5483.6785,39557.74
5484.3204,39971.15
5484.9624,40326.27
5485.6044,40466.32
5486.2463,40682.88
5486.8883,40688.04
5487.5303,40562.29
5488.1722,40412.46
5488.8142,40136.87
5489.4562,40019.4
5490.0981,39966.59
5490.7401,40435.98
5491.3821,40622.3
5492.024,40766.91
5492.666,40621.3
5493.308,40971.7
5493.9499,40519.17
5494.5919,40741.23
5495.2339,40993.66
5495.8758,40446.39
5496.5178,39957.52
5497.1598,40804.18
5497.8017,40129.32
5498.4437,39790.22
5499.0857,39531.8
5499.7276,39219.96
5500.3696,38884.12
5501.0116,38935.12
5501.6535,39982.94
5502.2955,40236.29
5502.9375,40298.38
5503.5794,39823.81
5504.2214,39320.39
5504.8634,39335.96
5505.5053,39832.79
5506.1473,40408.65
5506.7893,40075.77
5507.4312,39818.23
5508.0732,40015.04
5508.7152,39917.51
5509.3571,39508.8
5509.9991,39414.13
5510.6411,40089.46
5511.283,40411.66
5511.925,40771.25
5512.567,40759.65
5513.2089,40335.63
5513.8509,40055.56
5514.4929,39872.71
5515.1348,39777.35
5515.7768,39850.05
5516.4188,40042.25
5517.0607,40423.88
5517.7027,40341.46
5518.3447,40562.41
5518.9866,41205.65
5519.6286,41397.61
5520.2706,41716.04
5520.9125,41418.48
5521.5545,41472.51
5522.1965,41642.84
5522.8384,41713.29
5523.4804,42181.92
5524.1224,41857.64
5524.7643,41464.65
5525.4063,41465.55
5526.0483,41481.43
5526.6902,41388.82
5527.3322,41182.62
5527.9742,40687.27
5528.6161,39896.64
5529.2581,39458.59
5529.9001,39439.5
5530.542,39342.91
5531.184,39202.86
5531.826,39452.42
5532.4679,40278.01
5533.1099,41202.32
5533.7519,41770.05
5534.3938,41549.12
5535.0358,41342.23
5535.6778,41845.03
5536.3197,41127.57
5536.9617,41722.02
5537.6037,41261.51
5538.2456,41048.24
5538.8876,41403.99
5539.5296,41404.21
5540.1715,42501.23
5540.8135,41791.44
5541.4555,41587.39
5542.0974,42291.27
5542.7394,42150.88
5543.3814,41931.41
5544.0233,41795.12
5544.6653,42094.8
5545.3073,42114.49
5545.9492,41841.96
5546.5912,42132.26
5547.2332,41816.48
5547.8751,41870.26
5548.5171,42056.03
5549.1591,42145.12
5549.801,42072.7
5550.443,42032.33
5551.085,42154.74
5551.7269,42448.49
5552.3689,42669.41
5553.0109,42719.0
5553.6528,42379.14
5554.2948,42010.45
5554.9368,42305.43
5555.5787,42379.88
5556.2207,42226.92
5556.8627,41947.12
5557.5046,41814.69
5558.1466,42194.84
5558.7886,41632.66
5559.4305,42386.45
5560.0725,42482.76
5560.7145,42425.82
5561.3564,42228.1
5561.9984,42055.72
5562.6404,41934.42
5563.2823,41797.82
5563.9243,42048.48
5564.5663,41968.05
5565.2082,41866.41
5565.8502,41372.03
5566.4922,41446.41
5567.1341,41448.3
5567.7761,41509.48
5568.4181,40930.9
5569.06,40936.09
5569.702,41142.88
5570.344,40922.68
5570.9859,40700.95
5571.6279,40424.18
5572.2699,40131.33
5572.9118,39880.62
5573.5538,40235.56
5574.1958,40612.71
5574.8377,40337.69
5575.4797,40125.07
5576.1217,40213.61
5576.7636,40863.09
5577.4056,41712.76
5578.0476,41782.25
5578.6895,41449.98
5579.3315,41919.33
5579.9735,42308.7
5580.6154,42378.06
5581.2574,42183.97
5581.8994,41961.36
5582.5413,41521.94
5583.1833,41819.19
5583.8253,41348.97
5584.4672,41093.55
5585.1092,41342.77
5585.7512,41321.93
5586.3931,41376.52
5587.0351,40631.8
5587.6771,40226.82
5588.319,39658.16
5588.961,38942.16
5589.603,38058.15
5590.2449,38356.87
5590.8869,38171.17
5591.5289,38652.12
5592.1708,39386.57
5592.8128,40065.36
5593.4548,40254.57
5594.0967,40636.04
5594.7387,40908.22
5595.3807,41245.54
5596.0226,41150.64
5596.6646,40839.24
5597.3066,40566.72
5597.9485,40482.29
5598.5905,40780.57
5599.2325,41120.8
5599.8744,41084.13
5600.5164,40697.87
5601.1584,40313.67
5601.8003,40007.08
5602.4423,39977.54
5603.0843,40505.16
5603.7262,40636.53
5604.3682,40467.77
5605.0102,40178.27
5605.6521,40518.26
5606.2941,41021.24
5606.9361,41887.93
5607.578,42470.74
5608.22,42466.93
5608.862,42821.09
5609.5039,42812.29
5610.1459,42856.21
5610.7879,42312.62
5611.4298,42809.08
5612.0718,43027.77
5612.7138,42929.53
5613.3557,43140.56
5613.9977,42571.95
5614.6397,41680.5
5615.2816,41197.21
5615.9236,41176.8
5616.5656,41141.72
5617.2075,40268.36
5617.8495,39379.84
5618.4915,39142.55
5619.1334,39537.9
5619.7754,41189.47
5620.4174,42003.04
5621.0593,41956.77
5621.7013,42218.88
5622.3433,42488.68
5622.9852,42047.44
5623.6272,41797.59
5624.2692,41835.98
5624.9111,41809.61
5625.5531,42008.03
5626.1951,41651.87
5626.837,41342.2
5627.479,41475.74
5628.121,41144.16
5628.7629,41788.91
5629.4049,42171.31
5630.0469,42466.56
5630.6888,42765.54
5631.3308,42750.44
5631.9728,42505.51
5632.6147,42889.09
5633.2567,43070.82
5633.8987,43291.3
5634.5406,42941.97
5675.6265,41721.24
5676.2685,42125.68
5676.9104,42294.79
5677.5524,42318.92
5678.1944,42434.48
5678.8363,42246.04
5679.4783,41993.48
5680.1203,42021.33
5680.7622,42271.45
5681.4042,42075.1
5682.0462,41660.04
5682.6881,41801.18
5683.3301,41738.37
5683.9721,41649.59
5684.614,41472.51
5685.256,41212.29
5685.898,41445.37
5686.5399,41587.15
5687.1819,41216.86
5687.8239,41404.41
5688.4658,41419.15
5689.1078,41519.2
5689.7498,41217.5
5690.3917,41306.91
5691.0337,40679.46
5691.6757,41622.52
5692.3176,41352.02
5692.9596,41619.07
5693.6016,41745.74
5694.2435,41943.35
5694.8855,42109.58
5695.5275,41268.01
5696.1694,42220.29
5696.8114,41695.97
5697.4534,41357.73
5698.0953,41380.96
5698.7373,42278.61
5699.3793,41749.77
5700.0212,41681.29
5700.6632,41631.24
5701.3052,41519.87
5701.9471,41092.87
5702.5891,41359.66
5703.2311,41861.5
5703.873,41462.58
5704.515,40791.8
5705.157,40754.07
5705.7989,40945.27
5706.4409,41502.3
5707.0829,41373.05
5707.7248,41234.39
5708.3668,41098.83
5709.0088,40624.73
5709.6507,40372.94
5710.2927,40308.66
5710.9347,39975.35
5711.5766,39656.3
5712.2186,39537.93
5712.8606,39223.58
5713.5025,39774.76
5714.1445,40307.28
5714.7865,40595.43
5715.4284,41156.09
5716.0704,41623.77
5716.7124,41489.23
5717.3543,41265.55
5717.9963,41359.02
5718.6383,41434.52
5719.2802,41519.69
5719.9222,41079.92
5720.5642,41399.74
5721.2061,41789.39
5721.8481,41494.72
5722.4901,41778.67
5723.132,42044.01
5723.774,41632.9
5724.416,41968.91
5725.0579,36432.37
5725.6999,39843.59
5726.3419,41444.56
5726.9838,41011.47
5727.6258,41390.94
5728.2678,41141.08
5728.9097,41362.02
5729.5517,41464.61
5730.1937,41185.75
5730.8356,41488.55
5731.4776,41590.39
5732.1196,41486.73
5732.7615,41572.94
5733.4035,41113.65
5734.0455,41393.98
5734.6874,41147.7
5735.3294,41834.11
5735.9714,41608.29
5736.6133,41661.59
5737.2553,41928.04
5737.8973,41556.08
5738.5392,41584.02
5739.1812,41501.87
5739.8232,41569.46
5740.4651,41733.13
5741.1071,41738.66
5741.7491,41618.17
5742.391,41500.81
5743.033,41755.35
5743.675,41614.57
5744.3169,41515.09
5744.9589,41637.19
5745.6009,41611.73
5746.2428,41657.26
5746.8848,41036.73
5747.5268,41322.89
5748.1687,41577.95
5748.8107,41361.14
5749.4527,41345.2
5750.0946,41449.67
5750.7366,41422.26
5751.3786,40925.71
5752.0205,41331.45
5752.6625,40946.18
5753.3045,41071.84
5753.9464,40764.3
5754.5884,40333.91
5755.2304,40111.2
5755.8723,40582.11
5756.5143,40253.55
5757.1563,40380.64
5757.7982,40991.23
5758.4402,41185.59
5759.0822,41759.52
5759.7241,41522.66
5760.3661,41644.38
5761.0081,41396.05
5761.65,41380.77
5762.292,40706.7
5762.934,41045.82
5763.5759,41274.55
5764.2179,40504.36
5764.8599,40952.3
5765.5018,40638.46
5766.1438,40691.09
5766.7858,40841.16
5767.4277,40752.13
5768.0697,41447.64
5768.7117,41265.23
5769.3536,41580.48
5769.9956,41671.18
5770.6376,41628.18
5771.2795,41825.72
5771.9215,41831.71
5772.5635,41420.13
5773.2054,41420.48
5773.8474,41490.9
5774.4894,41490.01
5775.1313,41019.46
5775.7733,40802.75
5776.4153,41006.75
5777.0572,41092.05
5777.6992,41364.18
5778.3412,41325.56
5778.9831,41240.77
5779.6251,41119.85
5780.2671,40990.2
5780.909,40964.2
5781.551,40854.83
5782.193,41020.26
5782.8349,41010.46
5783.4769,40972.77
5784.1189,40934.13
5784.7608,40627.83
5785.4028,40438.87
5786.0448,40631.41
5786.6867,40884.73
5787.3287,40875.12
5787.9707,40645.59
5788.6126,40581.61
5789.2546,40753.94
5789.8966,40998.45
5790.5385,40773.77
5791.1805,40986.09
5791.8225,41376.48
5792.4644,40854.3
5793.1064,40497.8
5793.7484,41035.77
5794.3903,40800.98
5795.0323,41062.0
5795.6743,41534.61
5796.3162,41607.9
5796.9582,41755.53
5797.6002,41240.2
5798.2421,41424.5
5798.8841,41532.6
5799.5261,41384.52
5800.168,41819.91
5800.81,40917.18
5801.452,41412.3
5802.0939,41301.41
5802.7359,41253.12
5803.3779,41531.13
5804.0198,41590.52
5804.6618,41398.98
5805.3038,41693.29
5805.9457,41277.12
5806.5877,40991.56
5807.2297,41291.55
5807.8716,41405.67
5808.5136,41400.89
5809.1556,41699.15
5809.7975,41469.5
5810.4395,41356.11
5811.0815,41539.42
5811.7234,41876.82
5812.3654,41653.32
5813.0074,41667.64
5813.6493,41479.82
5814.2913,41569.3
5814.9333,41594.94
5815.5752,41469.84
5816.2172,41431.63
5816.8592,41178.63
5817.5011,41330.38
5818.1431,41721.45
5818.7851,41686.21
5819.427,41464.05
5820.069,41408.73
5820.711,41624.09
5821.3529,41613.89
5821.9949,41653.05
5822.6369,41689.26
5823.2788,41610.45
5823.9208,41687.19
5824.5628,41629.15
5825.2047,41735.82
5825.8467,41605.7
5826.4887,41916.31
5827.1306,42003.14
5827.7726,41959.92
5828.4146,41821.82
5829.0565,42329.87
5829.6985,42102.84
5830.3405,42299.14
5830.9824,41838.64
5831.6244,41125.75
5832.2664,41594.35
5832.9083,41782.52
5833.5503,41859.3
5834.1923,41913.2
5834.8342,41985.59
5835.4762,41429.71
5836.1182,41627.43
5836.7601,41948.54
5837.4021,41885.05
5838.0441,42237.98
5838.686,41832.9
5839.328,41298.91
5839.97,41809.37
5840.6119,41791.64
5841.2539,41987.75
5841.8959,41842.44
5842.5378,42037.23
5843.1798,42239.12
5843.8218,42205.41
5844.4637,41809.3
5845.1057,42013.99
5845.7477,42059.37
5846.3896,41788.66
5847.0316,41769.19
5847.6736,41864.54
5848.3156,41342.38
5848.9575,41615.33
5849.5995,41469.02
5850.2415,41621.42
5850.8834,41475.94
5851.5254,41631.46
5852.1674,41453.23
