wavelength,flux
5097.1067,4942.196
5097.7487,4848.26
5098.3907,4714.444
5099.0327,4619.12
5099.6746,4538.413
5100.3166,4512.025
5100.9586,4503.584
5101.6006,4461.749
5102.2426,4720.063
5102.8845,4653.755
5103.5265,4649.633
5104.1685,4799.536
5104.8105,4781.308
5105.4525,4643.703
5106.0945,4698.437
5106.7364,4665.41
5107.3784,4605.612
5108.0204,4489.087
5108.6624,4403.687
5109.3044,4377.547
5109.9463,4450.396
5110.5883,4655.981
5111.2303,4718.133
5111.8723,4751.562
5112.5143,4845.789
5113.1563,5000.296
5113.7982,5056.484
5114.4402,4919.729
5115.0822,5017.466
5115.7242,5236.562
5116.3662,5313.665
5117.0082,5346.287
5117.6501,5224.937
5118.2921,5308.387
5118.9341,5280.679
5119.5761,5194.326
5120.2181,5099.249
5120.86,5028.885
5121.502,4963.384
5122.144,4863.586
5122.786,4759.609
5123.428,4576.729
5124.07,4883.832
5124.7119,4879.271
5125.3539,4594.494
5125.9959,4435.895
5126.6379,4452.454
5127.2799,4461.827
5127.9219,4548.901
5128.5638,4598.767
5129.2058,4625.205
5129.8478,4699.781
5130.4898,4741.252
5131.1318,4814.084
5131.7737,5145.535
5132.4157,4910.216
5133.0577,5112.229
5133.6997,5426.06
5134.3417,5147.255
5134.9837,5127.704
5135.6256,5243.305
5136.2676,5215.859
5136.9096,5105.379
5137.5516,5218.593
5138.1936,4909.263
5138.8356,4870.303
5139.4775,4822.403
5140.1195,4709.964
5140.7615,4639.622
5141.4035,4744.73
5142.0455,4848.493
5142.6874,4870.575
5143.3294,4840.059
5143.9714,4805.993
5144.6134,4823.273
5145.2554,4828.519
5145.8974,4887.696
5146.5393,5026.468
5147.1813,4905.358
5147.8233,4941.149
5148.4653,4548.51
5149.1073,4818.315
5149.7492,4938.431
5150.3912,4805.192
5151.0332,4654.214
5151.6752,5005.091
5152.3172,4654.386
5152.9592,4655.547
5153.6011,4541.504
5154.2431,4563.149
5154.8851,4779.277
5155.5271,4771.521
5156.1691,4873.709
5156.8111,5079.56
5157.453,5421.689
5158.095,5604.481
5158.737,5572.062
5159.379,5656.159
5160.021,5774.735
5160.6629,5773.052
5161.3049,5700.845
5161.9469,5602.571
5162.5889,5547.472
5163.2309,5353.131
5163.8729,5168.575
5164.5148,5006.186
5165.1568,4774.124
5165.7988,4508.293
5166.4408,4229.099
5167.0828,3986.626
5167.7248,3821.176
5168.3667,3618.527
5169.0087,3690.465
5169.6507,3695.457
5170.2927,3711.702
5170.9347,3739.569
5171.5766,3755.897
5172.2186,3673.631
5172.8606,3655.827
5173.5026,3442.08
5174.1446,3231.708
5174.7866,3544.633
5175.4285,3851.697
5176.0705,4016.761
5176.7125,4413.458
5177.3545,4651.665
5177.9965,4740.281
5178.6384,4833.239
5179.2804,4897.804
5179.9224,4834.949
5180.5644,4664.942
5181.2064,4461.049
5181.8484,4108.769
5182.4903,3860.584
5183.1323,3537.678
5183.7743,3511.598
5184.4163,3306.893
5185.0583,3351.387
5185.7003,3477.678
5186.3422,3970.594
5186.9842,4406.824
5187.6262,4868.421
5188.2682,5196.405
5188.9102,5310.19
5189.5521,5419.912
5190.1941,5418.945
5190.8361,5318.743
5191.4781,5361.605
5192.1201,5317.715
5192.7621,5330.885
5193.404,5153.094
5194.046,4863.064
5194.688,5087.485
5195.33,5108.783
5195.972,5334.615
5196.614,5639.331
5197.2559,5830.906
5197.8979,5877.521
5198.5399,5678.509
5199.1819,5923.378
5199.8239,5964.219
5200.4658,5944.439
5201.1078,5900.165
5201.7498,6030.803
5202.3918,5973.77
5203.0338,5830.818
5203.6758,5566.92
5204.3177,5160.717
5204.9597,4865.117
5205.6017,4745.735
5206.2437,4450.2
5206.8857,4016.348
5207.5276,3970.223
5208.1696,4167.177
5208.8116,4188.024
5209.4536,4225.253
5210.0956,4493.616
5210.7376,4609.983
5211.3795,4972.098
5212.0215,5294.412
5212.6635,5706.301
5213.3055,6167.228
5213.9475,6388.238
5214.5895,6700.667
5215.2314,6401.563
5215.8734,6384.654
5216.5154,6125.197
5217.1574,6066.146
5217.7994,5997.296
5218.4413,5990.874
5219.0833,6373.193
5219.7253,6719.79
5220.3673,6820.498
5221.0093,6857.164
5221.6513,6802.986
5222.2932,6917.306
5222.9352,6930.106
5223.5772,6598.752
5224.2192,6399.205
5224.8612,6093.882
5225.5032,5810.041
5226.1451,5675.76
5226.7871,5596.843
5227.4291,5248.216
5228.0711,5262.412
5228.7131,5442.823
5229.355,5726.259
5229.997,5923.519
5230.639,6101.991
5231.281,6347.421
5231.923,6259.621
5232.565,6474.756
5233.2069,6496.369
5233.8489,6380.745
5234.4909,6260.068
5235.1329,6408.211
5235.7749,6602.105
5236.4169,6671.048
5237.0588,6942.574
5237.7008,7216.423
5238.3428,7279.196
5238.9848,7321.072
5239.6268,7417.738
5240.2687,7465.427
5240.9107,7469.077
5241.5527,7290.81
5242.1947,7145.259
5242.8367,7338.969
5243.4787,7316.682
5244.1206,7218.03
5244.7626,7474.409
5245.4046,7320.791
5246.0466,7027.648
5246.6886,7178.453
5247.3305,7130.087
5247.9725,6874.354
5248.6145,6703.856
5249.2565,6591.183
5249.8985,6569.785
5250.5405,6610.015
5251.1824,6689.461
5251.8244,6574.814
5252.4664,6502.438
5253.1084,6670.701
5253.7504,6755.42
5254.3924,6864.492
5255.0343,6964.587
5255.6763,6947.977
5256.3183,7145.755
5256.9603,7148.924
5257.6023,7266.342
5258.2442,7548.563
5258.8862,7334.657
5259.5282,7461.257
5260.1702,7288.076
5260.8122,7131.701
5261.4542,6926.764
5262.0961,6654.192
5262.7381,6410.466
5263.3801,6015.945
5264.0221,5665.235
5264.6641,5614.263
5265.3061,5534.46
5265.948,4033.198
5266.59,4270.624
5267.232,5202.382
5267.874,5092.44
5268.516,4909.94
5269.1579,4954.816
5269.7999,5081.218
5270.4419,5193.323
5271.0839,5325.471
5271.7259,5372.686
5272.3679,5299.409
5273.0098,5497.375
5273.6518,5912.668
5274.2938,6431.878
5274.9358,6510.094
5275.5778,6666.048
5276.2197,6726.312
5276.8617,6879.746
5277.5037,7051.723
5278.1457,7405.579
5278.7877,7565.823
5279.4297,7699.819
5280.0716,7896.466
5280.7136,7629.687
5281.3556,7253.891
5281.9976,7009.051
5282.6396,6736.958
5283.2816,6682.034
5283.9235,6793.663
5284.5655,6797.65
5285.2075,6733.605
5285.8495,7101.342
5286.4915,7643.408
5287.1334,7790.056
5287.7754,7913.944
5288.4174,8274.918
5289.0594,8156.129
5289.7014,8142.928
5290.3434,8087.433
5290.9853,8087.808
5291.6273,8199.175
5292.2693,8417.788
5292.9113,8005.841
5293.5533,8078.468
5294.1953,8099.427
5294.8372,7758.015
5295.4792,7712.859
5296.1212,7398.561
5296.7632,7129.378
5297.4052,7015.295
5298.0471,6643.936
5298.6891,6529.636
5299.3311,6331.385
5299.9731,6338.35
5300.6151,6587.963
5301.2571,6885.509
5301.899,7414.461
5302.541,7699.261
5303.183,7651.409
5303.825,7612.155
5304.467,7700.042
5305.1089,7772.971
5305.7509,8187.076
5306.3929,8258.69
5307.0349,8536.737
5307.6769,8242.028
5308.3189,8311.542
5308.9608,8260.891
5309.6028,8173.79
5310.2448,8119.885
5310.8868,8438.181
5311.5288,8544.513
5312.1708,8534.426
5312.8127,8375.113
5313.4547,8433.122
5314.0967,8419.799
5314.7387,8225.149
5315.3807,8226.111
5316.0226,8274.385
5316.6646,8173.919
5317.3066,8305.418
5317.9486,8431.965
5318.5906,8316.325
5319.2326,8275.372
5319.8745,8239.313
5320.5165,8211.01
5321.1585,8321.261
5321.8005,8134.604
5322.4425,7871.003
5323.0845,7446.121
5323.7264,7505.79
5324.3684,7480.03
5325.0104,7329.653
5325.6524,6830.779
5326.2944,7041.57
5326.9363,6809.082
5327.5783,6401.937
5328.2203,6526.251
5328.8623,6274.679
5329.5043,5979.003
5330.1463,6040.873
5330.7882,6144.956
5331.4302,6586.658
5332.0722,7153.742
5332.7142,7714.668
5333.3562,8133.384
5333.9982,8071.182
5334.6401,8051.302
5335.2821,8226.766
5335.9241,8305.951
5336.5661,8332.722
5337.2081,8407.58
5337.85,8302.091
5338.492,7947.251
5339.134,7858.03
5339.776,7715.886
5340.418,7504.304
5341.06,7521.752
5341.7019,7384.79
5342.3439,7293.418
5342.9859,7428.417
5343.6279,7477.564
5344.2699,7748.472
5344.9118,7967.134
5345.5538,8151.66
5346.1958,8039.114
5346.8378,7792.255
5347.4798,7591.768
5348.1218,7548.032
5348.7637,7814.861
5349.4057,7817.49
5350.0477,7813.091
5350.6897,7756.202
5351.3317,7769.898
5351.9737,8095.573
5352.6156,8253.227
5353.2576,8324.453
5353.8996,8512.312
5354.5416,8763.069
5355.1836,8832.544
5355.8255,8844.513
5356.4675,8972.006
5357.1095,8959.08
5357.7515,9082.704
5358.3935,9006.588
5359.0355,8908.605
5359.6774,9245.649
5360.3194,9175.726
5360.9614,9158.004
5361.6034,8909.068
5362.2454,8903.654
5362.8874,8925.774
5363.5293,8716.064
5364.1713,8526.071
5364.8133,8266.217
5365.4553,8176.937
5366.0973,8216.562
5366.7392,8226.046
5367.3812,8242.405
5368.0232,8030.635
5368.6652,7952.258
5369.3072,7978.612
5369.9492,7635.514
5370.5911,7430.02
5371.2331,7278.105
5371.8751,6897.882
5372.5171,6809.841
5373.1591,7223.511
5373.801,7518.73
5374.443,7609.179
5375.085,7985.59
5375.727,8780.958
5376.369,8708.439
5377.011,8984.828
5377.6529,9088.524
5378.2949,8822.658
5378.9369,8845.882
5379.5789,8816.628
5380.2209,8678.149
5380.8629,9114.998
5381.5048,8906.127
5382.1468,8895.292
5382.7888,8715.616
5383.4308,8662.281
5384.0728,8694.94
5384.7147,8674.13
5385.3567,8570.164
5385.9987,8060.903
5386.6407,6276.405
5387.2827,7266.907
5387.9247,8760.38
5388.5666,8794.821
5389.2086,8816.48
5389.8506,8896.21
5390.4926,8601.398
5391.1346,8356.984
5391.7766,8399.192
5392.4185,8210.063
5393.0605,8121.652
5393.7025,8143.171
5394.3445,8134.274
5394.9865,8009.478
5395.6284,7895.897
5396.2704,7627.472
5396.9124,7565.06
5397.5544,7522.304
5398.1964,7620.736
5398.8384,7551.347
5399.4803,7510.774
5400.1223,7774.125
5400.7643,7831.771
5401.4063,8388.841
5402.0483,8465.278
5402.6902,8307.092
5403.3322,8315.371
5403.9742,8030.7
5404.6162,7803.74
5405.2582,7716.3
5405.9002,7387.456
5406.5421,7135.679
5407.1841,7122.404
5407.8261,7244.711
5408.4681,7419.519
5409.1101,7448.973
5409.7521,7568.925
5410.394,7942.381
5411.036,8100.832
5411.678,7985.465
5412.32,7901.657
5412.962,8065.114
5413.6039,8467.161
5414.2459,8696.201
5414.8879,8772.679
5415.5299,9009.026
5416.1719,9083.901
5416.8139,9048.734
5417.4558,9110.378
5418.0978,8951.964
5418.7398,9386.073
5419.3818,9468.431
5420.0238,9475.832
5420.6658,9395.209
5421.3077,9207.595
5421.9497,9076.628
5422.5917,8959.09
5423.2337,8731.951
5423.8757,8695.229
5424.5176,8907.576
5425.1596,8995.833
5425.8016,8924.065
5426.4436,8874.585
5427.0856,8819.571
5427.7276,8821.642
5428.3695,8907.971
5429.0115,8794.522
5429.6535,8644.691
5430.2955,8355.339
5430.9375,8220.725
5431.5795,7814.447
5432.2214,7810.396
5432.8634,8173.901
5433.5054,8119.306
5434.1474,8266.723
5434.7894,8343.094
5435.4313,7988.524
5436.0733,8191.936
5436.7153,8303.18
5437.3573,8447.979
5437.9993,8687.452
5438.6413,8943.82
5439.2832,8913.017
5439.9252,9400.146
5440.5672,9699.447
5441.2092,9771.378
5441.8512,9821.943
5442.4931,9900.654
5443.1351,9765.679
5443.7771,9404.331
5444.4191,9187.627
5445.0611,8956.104
5445.7031,8808.606
5446.345,8606.51
5446.987,8265.242
5447.629,7917.824
5448.271,7912.939
5448.913,8353.054
5449.555,8567.426
5450.1969,8624.782
5450.8389,9008.424
5451.4809,9347.947
5452.1229,9511.959
5452.7649,9497.734
5453.4068,9165.389
5454.0488,8859.278
5454.6908,8375.326
5455.3328,8663.385
5455.9748,8503.673
5456.6168,8310.352
5457.2587,8119.461
5457.9007,8340.907
5458.5427,8550.897
5459.1847,8905.765
5459.8267,9357.564
5460.4687,9179.074
5461.1106,9120.667
5461.7526,9214.8
5462.3946,9015.803
5463.0366,8763.733
5463.6786,8524.087
5464.3205,8564.739
5464.9625,8794.85
5465.6045,8880.296
5466.2465,8860.707
5466.8885,8976.506
5467.5305,9079.229
5468.1724,9162.394
5468.8144,9319.02
5469.4564,9299.206
5470.0984,9347.465
5470.7404,9461.878
5471.3823,9172.203
5472.0243,9150.647
5472.6663,9114.885
5473.3083,8880.523
5473.9503,8966.041
5474.5923,8761.911
5475.2342,8690.259
5475.8762,8439.921
5476.5182,8335.37
5477.1602,8497.309
5477.8022,8464.864
5478.4442,8482.635
5479.0861,8525.749
5479.7281,8490.455
5480.3701,8545.064
5481.0121,8858.724
5481.6541,8823.636
5482.296,9082.623
5482.938,8884.158
5483.58,8969.266
5484.222,9172.767
5484.864,9231.018
5485.506,9386.088
5486.1479,9451.036
5486.7899,9497.0
5487.4319,9519.127
5488.0739,9489.001
5488.7159,9298.464
5489.3579,9144.798
5489.9998,9221.141
5490.6418,9345.676
5491.2838,9285.598
5491.9258,9402.042
5492.5678,9685.142
5493.2097,9616.007
5493.8517,9698.626
5494.4937,9728.871
5495.1357,9330.728
5495.7777,9360.481
5496.4197,9392.097
5497.0616,9464.726
5497.7036,9424.668
5498.3456,9176.767
5498.9876,9074.447
5499.6296,9185.371
5500.2716,8930.152
5500.9135,9045.903
5501.5555,9258.85
5502.1975,9115.309
5502.8395,9299.082
5503.4815,9060.854
5504.1234,9028.34
5504.7654,9241.621
5505.4074,9180.304
5506.0494,9070.873
5506.6914,9063.258
5507.3334,9152.382
5507.9753,9105.939
5508.6173,8995.417
5509.2593,9126.728
5509.9013,9360.543
5510.5433,9528.654
5511.1852,9328.705
5511.8272,9053.61
5512.4692,8897.939
5513.1112,8772.014
5513.7532,8477.383
5514.3952,8589.673
5515.0371,8568.214
5515.6791,9026.716
5516.3211,8784.783
5516.9631,9303.281
5517.6051,9070.436
5518.2471,9316.17
5518.889,9872.47
5519.531,9609.158
5520.173,9917.455
5520.815,9973.615
5521.457,10215.71
5522.0989,10359.85
5522.7409,10244.37
5523.3829,10044.32
5524.0249,10069.6
5524.6669,10059.02
5525.3089,9983.649
5525.9508,9775.853
5526.5928,9433.508
5527.2348,9261.361
5527.8768,9042.73
5528.5188,9157.156
5529.1608,9214.118
5529.8027,9042.747
5530.4447,9035.803
5531.0867,9118.666
5531.7287,9349.83
5532.3707,9562.987
5533.0126,9819.597
5533.6546,9801.154
5534.2966,9925.002
5534.9386,9945.56
5535.5806,9608.4
5536.2226,9499.295
5536.8645,9604.596
5537.5065,9752.726
5538.1485,9924.374
5538.7905,9568.211
5539.4325,9817.252
5540.0744,9941.013
5540.7164,9844.561
5541.3584,10036.41
5542.0004,10037.21
5542.6424,10050.19
5543.2844,10099.06
5543.9263,10016.76
5544.5683,9916.48
5545.2103,9712.711
5545.8523,9717.187
5546.4943,9866.949
5547.1363,9937.396
5547.7782,10107.93
5548.4202,10022.08
5549.0622,9890.597
5549.7042,10081.85
5550.3462,10424.96
5550.9881,10446.75
5551.6301,10287.5
5552.2721,10083.9
5552.9141,10086.09
5553.5561,10158.57
5554.1981,10062.96
5554.84,10029.55
5555.482,9913.102
5556.124,9858.928
5556.766,9827.274
5557.408,9925.953
5558.05,9991.983
5558.6919,9972.975
5559.3339,10204.01
5559.9759,10145.25
5560.6179,10005.89
5561.2599,10009.09
5561.9018,9806.234
5562.5438,9533.182
5563.1858,9775.744
5563.8278,9715.565
5564.4698,9495.268
5565.1118,9537.489
5565.7537,9654.958
5566.3957,9428.801
5567.0377,9128.85
5567.6797,9361.626
5568.3217,9294.714
5568.9636,9186.677
5569.6056,9388.51
5570.2476,9302.132
5570.8896,9365.2
5571.5316,9228.171
5572.1736,8903.222
5572.8155,9006.746
5573.4575,9078.804
5574.0995,9330.299
5574.7415,9526.797
5575.3835,9311.902
5576.0255,9578.053
5576.6674,9950.096
5577.3094,9792.959
5577.9514,9867.893
5578.5934,9919.859
5579.2354,9938.277
5579.8773,9835.164
5580.5193,10038.31
5581.1613,9951.884
5581.8033,9659.573
5582.4453,10037.88
5583.0873,10034.4
5583.7292,10074.42
5584.3712,9531.037
5585.0132,9575.362
5585.6552,9456.743
5586.2972,9183.522
5586.9392,9086.3
5587.5811,8662.766
5588.2231,8177.759
5588.8651,8330.955
5589.5071,8050.89
5590.1491,8231.769
5590.791,8564.385
5591.433,8627.535
5592.075,8797.75
5592.717,8949.872
5593.359,8971.995
5594.001,9337.914
5594.6429,9334.641
5595.2849,9377.34
5595.9269,9383.162
5596.5689,9205.016
5597.2109,9348.059
5597.8529,9543.308
5598.4948,9562.218
5599.1368,9461.044
5599.7788,9146.414
5600.4208,9037.754
5601.0628,8958.45
5601.7047,8749.268
5602.3467,8822.001
5602.9887,8948.148
5603.6307,9059.28
5604.2727,9107.279
5604.9147,9361.317
5605.5566,9977.399
5606.1986,9812.61
5606.8406,9978.977
5607.4826,10150.83
5608.1246,10387.84
5608.7665,10454.22
5609.4085,10208.35
5610.0505,10348.71
5610.6925,10535.56
5611.3345,10302.02
5611.9765,10308.94
5612.6184,10595.9
5613.2604,10150.79
5613.9024,9760.438
5614.5444,9696.916
5615.1864,9491.818
5615.8284,9194.107
5616.4703,9240.229
5617.1123,8984.506
5617.7543,8706.472
5618.3963,9060.369
5619.0383,9235.47
5619.6802,9448.365
5620.3222,9670.699
5620.9642,9922.487
5621.6062,9951.453
5622.2482,10140.56
5622.8902,9850.077
5623.5321,9672.22
5624.1741,9697.074
5624.8161,9607.454
5625.4581,9512.029
5626.1001,9423.457
5626.7421,9366.321
5627.384,9399.623
5628.026,9589.614
5628.668,9835.837
5629.31,10001.37
5629.952,10027.82
5630.5939,10145.18
5631.2359,9948.857
5631.8779,10183.07
5632.5199,10476.33
5633.1619,10579.4
5633.8039,10136.73
5634.4458,10210.19
5675.5327,10045.31
5676.1747,10246.75
5676.8167,10186.32
5677.4586,10124.7
5678.1006,10205.31
5678.7426,10359.48
5679.3846,10487.36
5680.0266,10299.5
5680.6686,9927.732
5681.3105,9619.74
5681.9525,9765.778
5682.5945,10033.64
5683.2365,9842.914
5683.8785,9722.459
5684.5205,9772.363
5685.1624,9722.988
5685.8044,9788.992
5686.4464,9815.354
5687.0884,9794.344
5687.7304,9781.558
5688.3723,9443.825
5689.0143,9384.207
5689.6563,9283.821
5690.2983,9454.241
5690.9403,9906.636
5691.5823,9980.991
5692.2242,10159.17
5692.8662,10156.19
5693.5082,10243.94
5694.1502,10387.51
5694.7922,10025.61
5695.4342,10140.71
5696.0761,10367.31
5696.7181,10470.6
5697.3601,10422.21
5698.0021,10000.15
5698.6441,10103.28
5699.286,9963.921
5699.928,9936.717
5700.57,9855.446
5701.212,9505.312
5701.854,9510.038
5702.496,9599.387
5703.1379,9690.584
5703.7799,9728.533
5704.4219,9500.008
5705.0639,9553.6
5705.7059,9530.354
5706.3478,9671.529
5706.9898,9660.611
5707.6318,9473.156
5708.2738,9248.661
5708.9158,9049.842
5709.5578,9044.525
5710.1997,8861.624
5710.8417,8899.682
5711.4837,9141.486
5712.1257,9127.257
5712.7677,9149.438
5713.4097,9223.976
5714.0516,9416.68
5714.6936,9399.542
5715.3356,9560.769
5715.9776,9974.425
5716.6196,10248.58
5717.2615,10275.66
5717.9035,10077.88
5718.5455,9980.17
5719.1875,10087.01
5719.8295,10220.99
5720.4715,10358.81
5721.1134,10366.64
5721.7554,10521.41
5722.3974,10411.63
5723.0394,10553.34
5723.6814,10510.49
5724.3234,10461.46
5724.9653,10631.84
5725.6073,10428.37
5726.2493,10378.88
5726.8913,10320.06
5727.5333,10474.52
5728.1752,9939.11
5728.8172,10126.71
5729.4592,10067.42
5730.1012,10430.28
5730.7432,10151.66
5731.3852,10206.06
5732.0271,10332.34
5732.6691,9992.424
5733.3111,10346.0
5733.9531,10172.11
5734.5951,10089.66
5735.237,10133.09
5735.879,10117.34
5736.521,10116.74
5737.163,10168.9
5737.805,10102.18
5738.447,10363.95
5739.0889,10461.3
5739.7309,10435.91
5740.3729,10319.22
5741.0149,10423.29
5741.6569,10383.57
5742.2989,10326.86
5742.9408,10348.41
5743.5828,10257.25
5744.2248,10314.35
5744.8668,10472.72
5745.5088,10415.76
5746.1507,10310.85
5746.7927,10469.17
5747.4347,10561.95
5748.0767,10321.02
5748.7187,10113.13
5749.3607,10327.03
5750.0026,10248.78
5750.6446,10315.43
5751.2866,10445.18
5751.9286,10338.62
5752.5706,9939.85
5753.2126,9874.12
5753.8545,9994.323
5754.4965,9906.703
5755.1385,9981.293
5755.7805,10246.0
5756.4225,10262.55
5757.0644,10007.17
5757.7064,10093.55
5758.3484,10399.21
5758.9904,10706.71
5759.6324,10609.05
5760.2744,10467.21
5760.9163,10693.28
5761.5583,9879.881
5762.2003,9722.08
5762.8423,9878.642
5763.4843,10208.06
5764.1262,10072.34
5764.7682,9851.265
5765.4102,9925.527
5766.0522,10098.68
5766.6942,10036.45
5767.3362,10161.49
5767.9781,10602.39
5768.6201,10586.19
5769.2621,10511.46
5769.9041,10508.53
5770.5461,10661.16
5771.1881,10498.99
5771.83,10486.09
5772.472,10477.92
5773.114,10473.25
5773.756,10265.57
5774.398,10334.67
5775.0399,10457.85
5775.6819,10080.18
5776.3239,10066.09
5776.9659,10520.92
5777.6079,10494.67
5778.2499,10476.19
5778.8918,10378.55
5779.5338,10269.47
5780.1758,10280.92
5780.8178,10087.16
5781.4598,9995.322
5782.1018,9771.78
5782.7437,9512.225
5783.3857,9276.926
5784.0277,9079.292
5784.6697,9251.574
5785.3117,9430.556
5785.9536,9382.951
5786.5956,9253.947
5787.2376,9521.671
5787.8796,9502.434
5788.5216,9797.645
5789.1636,9922.843
5789.8055,10095.42
5790.4475,10249.74
5791.0895,10311.72
5791.7315,10322.54
5792.3735,10346.77
5793.0155,10199.32
5793.6574,10477.82
5794.2994,10317.57
5794.9414,10347.19
5795.5834,10698.01
5796.2254,10414.95
5796.8673,10204.51
5797.5093,10663.88
5798.1513,10840.34
5798.7933,10484.88
5799.4353,10493.61
5800.0773,10881.04
5800.7192,10798.7
5801.3612,10593.34
5802.0032,10769.02
5802.6452,10841.16
5803.2872,10564.13
5803.9291,10492.12
5804.5711,10567.52
5805.2131,10012.61
5805.8551,10280.87
5806.4971,10408.8
5807.1391,10326.31
5807.781,10360.29
5808.423,10269.36
5809.065,10464.54
5809.707,10513.1
5810.349,10477.63
5810.991,10476.02
5811.6329,10609.92
5812.2749,10443.89
5812.9169,10506.63
5813.5589,10517.6
5814.2009,10327.27
5814.8428,10166.66
5815.4848,10220.23
5816.1268,10286.08
5816.7688,10265.3
5817.4108,10393.49
5818.0528,10249.36
5818.6947,10125.22
5819.3367,10453.36
5819.9787,10706.14
5820.6207,10763.58
5821.2627,10699.03
5821.9047,10643.02
5822.5466,10678.82
5823.1886,10674.12
5823.8306,10694.91
5824.4726,10581.41
5825.1146,10509.8
5825.7565,10455.39
5826.3985,10516.6
5827.0405,10621.0
5827.6825,10639.29
5828.3245,10602.26
5828.9665,10798.22
5829.6084,10707.5
5830.2504,10806.47
5830.8924,10762.33
5831.5344,10493.05
5832.1764,10605.26
5832.8183,10936.15
5833.4603,10732.27
5834.1023,10791.12
5834.7443,10511.65
5835.3863,10800.63
5836.0283,10744.46
5836.6702,10617.5
5837.3122,10480.43
5837.9542,10352.28
5838.5962,10611.03
5839.2382,10741.68
5839.8802,10800.61
5840.5221,10635.59
5841.1641,10459.41
5841.8061,10397.69
5842.4481,10772.4
5843.0901,10970.12
5843.732,10541.32
5844.374,10580.08
5845.016,10547.65
5845.658,10775.04
5846.3,10551.17
5846.942,10422.62
5847.5839,10706.16
5848.2259,10700.23
5848.8679,10326.88
5849.5099,10525.73
5850.1519,10632.1
5850.7939,10554.44
5851.4358,10351.43
