wavelength,flux
5245.1303,156662.3
5245.7723,156657.4
5246.4142,156225.8
5247.0562,156674.1
5247.6981,156565.0
5248.3401,155160.2
5248.9821,153184.2
5249.624,151643.8
5250.266,151638.2
5250.9079,152333.8
5251.5499,153080.4
5252.1919,153030.6
5252.8338,152243.3
5253.4758,151835.4
5254.1177,152587.2
5254.7597,154814.9
5255.4017,154865.3
5256.0436,155337.7
5256.6856,155965.2
5257.3276,156465.1
5257.9695,158614.9
5258.6115,158530.3
5259.2534,161632.1
5259.8954,161437.2
5260.5374,159437.0
5261.1793,158987.7
5261.8213,157071.3
5262.4632,154025.2
5263.1052,150598.5
5263.7472,147466.7
5264.3891,145133.6
5265.0311,147006.0
5265.673,106447.9
5266.315,115661.3
5266.957,140448.1
5267.5989,138093.4
5268.2409,136780.9
5268.8828,136168.7
5269.5248,136511.4
5270.1668,135989.9
5270.8087,135439.5
5271.4507,134224.7
5272.0927,132854.0
5272.7346,135353.9
5273.3766,140514.4
5274.0185,147858.3
5274.6605,153212.0
5275.3025,152892.3
5275.9444,153844.8
5276.5864,155500.9
5277.2283,156123.8
5277.8703,157542.0
5278.5123,158536.3
5279.1542,160482.5
5279.7962,163353.9
5280.4381,163258.0
5281.0801,161933.7
5281.7221,159594.3
5282.364,157948.6
5283.006,156021.4
5283.648,153924.5
5284.2899,152612.1
5284.9319,153133.9
5285.5738,155376.0
5286.2158,157597.5
5286.8578,160280.1
5287.4997,163656.5
5288.1417,165516.8
5288.7836,166798.1
5289.4256,167649.1
5290.0676,166945.6
5290.7095,166316.2
5291.3515,167362.3
5291.9934,167412.8
5292.6354,167402.6
5293.2774,166734.9
5293.9193,169624.0
5294.5613,165806.2
5295.2032,166871.7
5295.8452,165328.8
5296.4872,163885.2
5297.1291,162827.6
5297.7711,158643.1
5298.4131,155797.0
5299.055,154763.2
5299.697,154255.4
5300.3389,154067.1
5300.9809,155379.9
5301.6229,158769.1
5302.2648,161641.7
5302.9068,162412.2
5303.5487,162421.3
5304.1907,163019.1
5304.8327,163929.8
5305.4746,165647.3
5306.1166,167534.9
5306.7585,168228.3
5307.4005,167975.6
5308.0425,168983.8
5308.6844,166739.6
5309.3264,166886.0
5309.9684,167962.2
5310.6103,168886.8
5311.2523,169770.5
5311.8942,170476.3
5312.5362,171354.5
5313.1782,170397.8
5313.8201,171707.0
5314.4621,171073.6
5315.104,169738.5
5315.746,169892.4
5316.388,170136.6
5317.0299,169137.5
5317.6719,168038.9
5318.3138,167530.6
5318.9558,167649.6
5319.5978,168540.9
5320.2397,169211.1
5320.8817,169489.2
5321.5236,169867.6
5322.1656,169454.2
5322.8076,167504.3
5323.4495,165327.0
5324.0915,163603.7
5324.7335,163669.3
5325.3754,160988.0
5326.0174,159224.5
5326.6593,155077.9
5327.3013,153499.5
5327.9433,153945.2
5328.5852,153378.1
5329.2272,149560.7
5329.8691,147799.7
5330.5111,145419.1
5331.1531,147851.3
5331.795,154150.3
5332.437,160836.0
5333.0789,165592.0
5333.7209,167902.8
5334.3629,169051.0
5335.0048,168569.8
5335.6468,168051.4
5336.2888,169247.2
5336.9307,170567.7
5337.5727,170649.9
5338.2146,170232.7
5338.8566,170549.4
5339.4986,168030.8
5340.1405,164782.1
5340.7825,164648.0
5341.4244,165123.1
5342.0664,162055.9
5342.7084,160929.0
5343.3503,162080.0
5343.9923,162390.7
5344.6342,166509.2
5345.2762,169430.2
5345.9182,169416.2
5346.5601,169730.0
5347.2021,167819.5
5347.844,166783.4
5348.486,165937.0
5349.128,166003.0
5349.7699,166969.4
5350.4119,167488.5
5351.0539,167011.8
5351.6958,167616.2
5352.3378,170653.3
5352.9797,173244.8
5353.6217,174288.1
5354.2637,174909.1
5354.9056,174399.1
5355.5476,174288.5
5356.1895,174792.0
5356.8315,174850.0
5357.4735,176909.7
5358.1154,177826.3
5358.7574,179074.4
5359.3993,178641.7
5360.0413,179037.6
5360.6833,177586.8
5361.3252,178492.8
5361.9672,178385.1
5362.6092,177470.3
5363.2511,175870.3
5363.8931,175679.5
5364.535,173962.6
5365.177,172218.1
5365.819,171428.3
5366.4609,169954.6
5367.1029,169255.6
5367.7448,168418.8
5368.3868,168424.0
5369.0288,169053.0
5369.6707,168282.9
5370.3127,165715.5
5370.9546,163912.7
5371.5966,162811.2
5372.2386,160857.2
5372.8805,159731.1
5373.5225,159687.0
5374.1644,161032.4
