wavelength,flux
5248.6078,152864.6
5249.2497,151580.8
5249.8916,150196.2
5250.5336,149930.4
5251.1755,150792.5
5251.8175,151557.7
5252.4594,151283.3
5253.1014,149788.3
5253.7433,150009.1
5254.3852,150204.5
5255.0272,153040.1
5255.6691,152794.3
5256.3111,153810.3
5256.953,153997.2
5257.5949,154917.8
5258.2369,154462.1
5258.8788,156000.1
5259.5208,158103.2
5260.1627,159129.5
5260.8047,158599.0
5261.4466,157583.4
5262.0885,155103.3
5262.7305,151872.4
5263.3724,148778.8
5264.0144,145555.1
5264.6563,142067.9
5265.2982,138968.2
5265.9402,138065.2
5266.5821,139943.3
5267.2241,114002.7
5267.866,103285.7
5268.508,137568.6
5269.1499,134794.3
5269.7918,133158.7
5270.4338,134090.4
5271.0757,134613.3
5271.7177,133705.3
5272.3596,131002.7
5273.0016,131562.6
5273.6435,136885.9
5274.2854,144705.8
5274.9274,150750.8
5275.5693,151916.9
5276.2113,151450.6
5276.8532,150931.3
5277.4951,154307.3
5278.1371,155769.1
5278.779,156407.3
5279.421,157528.1
5280.0629,159791.5
5280.7049,160838.5
5281.3468,159922.5
5281.9887,158084.7
5282.6307,155887.3
5283.2726,153619.8
5283.9146,152352.5
5284.5565,151482.7
5285.1984,150538.3
5285.8404,151532.1
5286.4823,154816.1
5287.1243,156898.9
5287.7662,159394.2
5288.4082,163070.8
5289.0501,164572.3
5289.692,164977.3
5290.334,164032.2
5290.9759,164083.0
5291.6179,164677.2
5292.2598,164190.8
5292.9017,165363.4
5293.5437,165354.0
5294.1856,165376.2
5294.8276,164844.8
5295.4695,164420.9
5296.1115,162338.6
5296.7534,161320.1
5297.3953,159201.9
5298.0373,156480.8
5298.6792,155601.0
5299.3212,152728.7
5299.9631,150600.7
5300.605,152029.3
5301.247,153606.8
5301.8889,155561.2
5302.5309,157896.2
5303.1728,160293.6
5303.8148,160774.1
5304.4567,161639.5
5305.0986,161534.5
5305.7406,162461.6
5306.3825,163824.6
5307.0245,166535.7
5307.6664,165476.6
5308.3084,165061.3
5308.9503,165412.1
5309.5922,164855.3
5310.2342,164300.0
5310.8761,165094.6
5311.5181,167948.4
5312.16,168182.4
5312.8019,168402.0
5313.4439,168838.1
5314.0858,169431.9
5314.7278,169340.4
5315.3697,168384.3
5316.0117,167916.5
5316.6536,167360.0
5317.2955,167290.0
5317.9375,167097.6
5318.5794,166126.3
5319.2214,165989.1
5319.8633,165399.4
5320.5052,166620.5
5321.1472,168142.6
5321.7891,168218.6
5322.4311,167676.0
5323.073,165647.9
5323.715,164959.8
5324.3569,161911.3
5324.9988,160985.2
5325.6408,159051.2
5326.2827,157684.8
5326.9247,155136.4
5327.5666,151537.5
5328.2085,150686.6
5328.8505,150810.1
5329.4924,148980.3
5330.1344,146103.0
5330.7763,143616.0
5331.4183,144381.9
5332.0602,148910.3
5332.7021,157118.3
5333.3441,163815.8
5333.986,165600.3
5334.628,166254.5
5335.2699,166693.8
5335.9118,165926.9
5336.5538,166693.9
5337.1957,168096.6
5337.8377,168181.0
5338.4796,167779.4
5339.1216,166459.9
5339.7635,164500.8
5340.4054,161055.0
5341.0474,157921.0
5341.6893,160185.3
5342.3313,157686.9
5342.9732,158180.5
5343.6152,157808.8
5344.2571,159812.2
5344.899,163117.8
5345.541,166751.8
5346.1829,166335.6
5346.8249,166227.9
5347.4668,164627.3
5348.1087,164053.4
5348.7507,163688.1
5349.3926,163471.7
5350.0346,164136.5
5350.6765,165116.2
5351.3185,165373.5
5351.9604,165096.2
5352.6023,166004.9
5353.2443,168506.4
5353.8862,170840.3
5354.5282,172228.6
5355.1701,172202.3
5355.812,172206.6
5356.454,171252.8
5357.0959,171465.4
5357.7379,173413.1
5358.3798,174861.2
5359.0218,175963.2
5359.6637,175320.7
5360.3056,175774.2
5360.9476,175397.3
5361.5895,174422.3
5362.2315,175222.9
5362.8734,174097.5
5363.5153,173771.7
5364.1573,172270.9
5364.7992,170119.8
5365.4412,169530.5
5366.0831,168107.3
5366.7251,167227.8
5367.367,166462.3
5368.0089,165930.7
5368.6509,166394.4
5369.2928,166232.6
5369.9348,165396.8
5370.5767,163821.3
5371.2186,161621.7
5371.8606,159868.4
5372.5025,157704.8
5373.1445,156835.4
5373.7864,156278.9
5374.4284,158758.8
5375.0703,162145.4
5375.7122,166159.3
5376.3542,171745.0
5376.9961,175586.1
5377.6381,176172.4
5378.28,175066.0
5378.922,175852.0
5379.5639,175771.1
5380.2058,175706.3
5380.8478,175695.1
5381.4897,174548.0
5382.1317,174276.7
5382.7736,172391.3
5383.4155,171271.9
5384.0575,170565.6
5384.6994,170788.6
5385.3414,170770.0
5385.9833,170406.4
5386.6253,170712.4
5387.2672,172163.9
5387.9091,175048.1
5388.5511,176992.5
5389.193,176451.3
5389.835,175752.4
5390.4769,174554.2
5391.1188,174522.8
5391.7608,173726.7
5392.4027,172595.9
5393.0447,171282.4
5393.6866,170892.3
5394.3286,170435.7
5394.9705,168324.4
5395.6124,167561.2
5396.2544,166661.0
5396.8963,164574.5
5397.5383,166872.1
5398.1802,165955.3
5398.8221,164548.6
5399.4641,163624.5
5400.106,163708.4
5400.748,164071.0
5401.3899,168332.8
5402.0319,172624.9
5402.6738,173383.6
5403.3157,172083.2
5403.9577,171148.1
5404.5996,170474.9
5405.2416,167919.6
5405.8835,164750.9
5406.5254,162634.0
5407.1674,160506.7
5407.8093,159419.1
5408.4513,161398.7
5409.0932,163184.3
5409.7352,164500.5
5410.3771,168598.9
5411.019,170107.1
5411.661,168261.2
5412.3029,169297.0
5412.9449,169022.4
5413.5868,169574.7
5414.2288,173107.1
5414.8707,175018.8
5415.5126,177818.3
5416.1546,181568.1
5416.7965,181379.7
5417.4385,181547.3
5418.0804,178574.6
5418.7223,176763.9
5419.3643,178375.9
5420.0062,180512.5
5420.6482,180022.8
5421.2901,180367.5
5421.9321,180168.5
5422.574,180051.6
5423.2159,179425.5
5423.8579,178517.9
5424.4998,178211.3
5425.1418,177855.2
5425.7837,176819.6
5426.4256,175828.5
5427.0676,174797.6
5427.7095,174698.2
5428.3515,177123.1
5428.9934,178125.7
5429.6354,176205.7
5430.2773,174234.8
5430.9192,172091.2
5431.5612,171116.9
5432.2031,167060.9
5432.8451,166671.4
5433.487,167852.0
5434.1289,171957.7
5434.7709,174181.8
5435.4128,173516.3
5436.0548,170996.1
5436.6967,171042.0
5437.3387,171650.9
5437.9806,172600.9
5438.6225,175420.0
5439.2645,178931.1
5439.9064,181036.9
5440.5484,182466.8
5441.1903,182493.4
5441.8322,183615.2
5442.4742,184158.3
5443.1161,184567.5
5443.7581,184138.5
5444.4,182702.5
5445.042,181335.2
5445.6839,179134.3
5446.3258,176386.6
5446.9678,173549.2
5447.6097,169726.3
5448.2517,168224.3
5448.8936,167610.4
5449.5356,167228.0
5450.1775,169658.5
5450.8194,173228.1
5451.4614,179529.3
5452.1033,183059.4
5452.7453,184156.5
5453.3872,183677.8
5454.0291,182675.6
5454.6711,181307.5
5455.313,178190.6
5455.955,176605.0
5456.5969,175026.7
5457.2389,172600.3
5457.8808,172195.7
5458.5227,170559.0
5459.1647,172340.1
5459.8066,177705.6
5460.4486,183219.9
5461.0905,184332.1
5461.7324,183878.1
5462.3744,181775.5
5463.0163,179927.8
5463.6583,179094.2
5464.3002,178818.2
5464.9422,178889.2
5465.5841,178185.3
5466.226,176926.8
5466.868,177364.7
5467.5099,180762.4
5468.1519,182791.8
5468.7938,183174.0
5469.4357,183541.6
5470.0777,183782.0
5470.7196,184089.2
5471.3616,184778.8
5472.0035,184332.3
5472.6455,185752.7
5473.2874,184035.4
5473.9293,183865.0
5474.5713,183291.1
5475.2132,182066.1
5475.8552,181700.4
5476.4971,178370.2
5477.139,176808.3
5477.781,175255.4
5478.4229,174441.2
5479.0649,174592.6
5479.7068,174302.8
5480.3488,174903.6
5480.9907,178100.0
5481.6326,182180.6
5482.2746,183726.5
5482.9165,183316.0
5483.5585,183024.1
5484.2004,182759.4
5484.8424,183271.6
5485.4843,184641.5
5486.1262,185907.7
5486.7682,186576.2
5487.4101,185371.2
5488.0521,184892.8
5488.694,184147.5
5489.3359,183696.4
5489.9779,184354.3
5490.6198,183378.5
5491.2618,183976.3
5491.9037,186238.5
5492.5457,186591.9
5493.1876,187368.6
5493.8295,187648.8
5494.4715,185890.0
5495.1134,187864.4
5495.7554,186882.1
5496.3973,185151.8
5497.0392,184389.4
5497.6812,183306.2
5498.3231,182856.0
5498.9651,181281.7
5499.607,180665.0
5500.249,180899.2
5500.8909,178775.9
5501.5328,180467.8
5502.1748,182491.2
5502.8167,183074.4
5503.4587,182464.0
5504.1006,181712.4
5504.7425,181068.9
5505.3845,181559.9
5506.0264,182875.7
5506.6684,183421.9
5507.3103,183668.1
5507.9523,183400.5
5508.5942,182212.4
5509.2361,181578.5
5509.8781,181701.1
5510.52,182609.0
5511.162,185016.5
5511.8039,186812.5
5512.4458,185466.5
5513.0878,183941.0
5513.7297,183418.2
5514.3717,183179.8
5515.0136,180908.0
5515.6556,181153.5
5516.2975,181749.0
5516.9394,183551.6
5517.5814,185301.5
5518.2233,187811.8
5518.8653,188241.4
5519.5072,190527.2
5520.1492,189770.7
5520.7911,190585.9
5521.433,190573.3
5522.075,191048.9
5522.7169,191091.6
5523.3589,190766.2
5524.0008,192196.4
5524.6427,191740.4
5525.2847,190376.7
5525.9266,189723.5
5526.5686,188931.7
5527.2105,188534.6
5527.8525,186938.8
5528.4944,184070.9
5529.1363,182405.7
5529.7783,180996.8
5530.4202,179529.2
5531.0622,178995.9
5531.7041,180209.5
5532.346,183060.7
5532.988,187657.9
5533.6299,190090.0
5534.2719,190419.2
5534.9138,190675.0
5535.5558,190381.8
5536.1977,190257.6
5536.8396,189390.2
5537.4816,189125.4
5538.1235,189978.2
5538.7655,189878.0
5539.4074,190329.9
5540.0493,192448.0
5540.6913,192193.6
5541.3332,190738.5
5541.9752,191268.2
5542.6171,192071.7
5543.2591,191918.7
5543.901,191216.7
5544.5429,190936.5
5545.1849,190880.3
5545.8268,190222.3
5546.4688,189596.8
5547.1107,190274.1
5547.7526,191305.8
5548.3946,192719.7
5549.0365,193036.1
5549.6785,192340.5
5550.3204,192715.7
5550.9624,193415.1
5551.6043,193159.0
5552.2462,193364.2
5552.8882,193791.4
5553.5301,193477.4
5554.1721,192599.6
5554.814,192473.9
5555.456,192790.1
5556.0979,192122.8
5556.7398,191640.7
5557.3818,189658.4
5558.0237,191796.9
5558.6657,191762.8
5559.3076,190869.6
5559.9495,192816.1
5560.5915,192964.6
5561.2334,192218.4
5561.8754,191608.7
5562.5173,192175.6
5563.1593,191416.9
5563.8012,190417.6
5564.4431,189261.2
5565.0851,188984.6
5565.727,187867.0
5566.369,187769.2
5567.0109,188001.3
5567.6528,187127.4
5568.2948,187161.6
5568.9367,186808.9
5569.5787,185923.5
5570.2206,185951.5
5570.8626,187091.2
5571.5045,186355.6
5572.1464,184521.6
5572.7884,183843.5
5573.4303,184246.5
5574.0723,184372.5
5574.7142,184937.2
5575.3561,185575.1
5575.9981,184111.3
5576.64,185023.2
5577.282,187369.1
5577.9239,190012.1
5578.5659,190733.0
5579.2078,190478.1
5579.8497,190438.4
5580.4917,192270.2
5581.1336,192820.1
5581.7756,191732.1
5582.4175,191465.1
5583.0594,190380.3
5583.7014,191788.3
5584.3433,190064.8
5584.9853,189310.3
5585.6272,187796.0
5586.2692,187806.7
5586.9111,187044.6
5587.553,185210.0
5588.195,181884.2
5588.8369,178895.6
5589.4789,176895.6
5590.1208,175078.6
5590.7628,174345.8
5591.4047,177321.6
5592.0466,178980.3
5592.6886,181066.1
5593.3305,184872.2
5593.9725,186576.6
5594.6144,187209.3
5595.2563,188459.6
5595.8983,187373.2
5596.5402,185850.7
5597.1822,185828.2
5597.8241,186087.2
5598.4661,186174.3
5599.108,187028.9
5599.7499,188223.7
5600.3919,187143.4
5601.0338,185169.4
5601.6758,183366.6
5602.3177,182175.5
5602.9596,183153.6
5603.6016,184943.2
5604.2435,184654.7
5604.8855,184208.9
5605.5274,183747.5
5606.1694,186793.8
5606.8113,187928.8
5607.4532,193048.4
5608.0952,194748.9
5608.7371,195519.4
5609.3791,195307.5
5610.021,195939.8
5610.6629,195177.6
5611.3049,196541.3
5611.9468,196079.4
5612.5888,196974.9
5613.2307,195651.9
5613.8727,194835.8
5614.5146,193720.3
5615.1565,191091.0
5615.7985,188122.9
5616.4404,186796.8
5617.0824,184615.3
5617.7243,182853.1
5618.3662,181612.2
5619.0082,181193.3
5619.6501,183646.8
5620.2921,188385.3
5620.934,191812.4
5621.576,192537.0
5622.2179,192835.5
5622.8598,192909.0
5623.5018,192659.6
5624.1437,192485.4
5624.7857,191043.6
5625.4276,189982.6
5626.0695,189483.2
5626.7115,188224.5
5627.3534,187980.7
5627.9954,188564.4
5628.6373,189659.6
5629.2793,191955.7
5629.9212,194223.7
5630.5631,194461.6
5631.2051,195758.2
5631.847,195095.0
5632.489,194526.1
5633.1309,195845.2
5633.7729,196427.0
5634.4148,196227.2
5675.4991,193141.9
5676.141,192742.4
5676.783,192193.1
5677.4249,191960.4
5678.0668,192046.6
5678.7088,192315.9
5679.3507,191397.2
5679.9927,192085.5
5680.6346,192721.5
5681.2765,191685.6
5681.9185,190541.4
5682.5604,190562.0
5683.2024,190953.5
5683.8443,190506.8
5684.4863,190184.0
5685.1282,189390.1
5685.7701,188785.9
5686.4121,188693.3
5687.054,188643.6
5687.696,187481.9
5688.3379,188227.3
5688.9798,187489.6
5689.6218,188877.9
5690.2637,188301.2
5690.9057,186640.7
5691.5476,188116.2
5692.1896,189545.6
5692.8315,190172.7
5693.4734,190979.6
5694.1154,190717.9
5694.7573,191808.5
5695.3993,190727.0
5696.0412,190933.5
5696.6831,191297.1
5697.3251,190774.2
5697.967,190408.4
5698.609,189437.8
5699.2509,189142.0
5699.8929,189655.3
5700.5348,189139.7
5701.1767,188268.3
5701.8187,187053.7
5702.4606,188265.4
5703.1026,187765.5
5703.7445,186943.9
5704.3865,187047.5
5705.0284,186955.5
5705.6703,188101.1
5706.3123,189228.0
5706.9542,188362.6
5707.5962,187222.6
5708.2381,187049.3
5708.88,186162.8
5709.522,183949.0
5710.1639,182537.5
5710.8059,182255.3
5711.4478,180884.4
5712.0898,180152.1
5712.7317,179320.7
5713.3736,179485.5
5714.0156,183337.5
5714.6575,185178.5
5715.2995,185695.3
5715.9414,187005.5
5716.5833,188299.1
5717.2253,188922.3
5717.8672,189513.8
5718.5092,189259.8
5719.1511,189210.2
5719.7931,189588.6
5720.435,189165.9
5721.0769,190485.4
5721.7189,188287.3
5722.3608,190897.9
5723.0028,191367.4
5723.6447,190189.7
5724.2866,189437.4
5724.9286,163543.6
5725.5705,176936.5
5726.2125,188479.0
5726.8544,190143.0
5727.4964,190609.1
5728.1383,189766.8
5728.7802,187667.2
5729.4222,188042.9
5730.0641,187946.6
5730.7061,188702.3
5731.348,188339.4
5731.9899,189679.9
5732.6319,190164.6
5733.2738,189661.8
5733.9158,188930.3
5734.5577,189298.3
5735.1997,189019.1
5735.8416,188498.2
5736.4835,188658.7
5737.1255,189248.5
5737.7674,189344.7
5738.4094,189187.3
5739.0513,189583.0
5739.6933,189785.7
5740.3352,189495.3
5740.9771,189765.8
5741.6191,190117.7
5742.261,189680.8
5742.903,189563.8
5743.5449,189192.4
5744.1868,189125.6
5744.8288,189710.5
5745.4707,189908.5
5746.1127,188542.1
5746.7546,187811.6
5747.3966,188821.3
5748.0385,190328.0
5748.6804,189657.5
5749.3224,190101.8
5749.9643,188707.7
5750.6063,188603.6
5751.2482,188066.8
5751.8901,188284.8
5752.5321,187321.8
5753.174,188871.5
5753.816,186341.0
5754.4579,183022.8
5755.0999,183424.4
5755.7418,185636.1
5756.3837,185352.8
5757.0257,184602.0
5757.6676,186372.5
5758.3096,187891.1
5758.9515,189712.5
5759.5934,189226.7
5760.2354,189492.0
5760.8773,188583.2
5761.5193,189352.6
5762.1612,187825.5
5762.8032,187094.7
5763.4451,186937.5
5764.087,185926.5
5764.729,186115.0
5765.3709,185991.0
5766.0129,185703.2
5766.6548,186691.3
5767.2967,187912.8
5767.9387,189646.0
5768.5806,189644.8
5769.2226,190494.0
5769.8645,190501.3
5770.5065,189872.7
5771.1484,190326.1
5771.7903,189816.8
5772.4323,188741.1
5773.0742,188758.8
5773.7162,189252.6
5774.3581,188491.7
5775.0001,187890.6
5775.642,188367.9
5776.2839,188554.5
5776.9259,188345.0
5777.5678,187955.6
5778.2098,188329.1
5778.8517,188444.9
5779.4936,188785.1
5780.1356,188341.5
5780.7775,188557.6
5781.4195,188947.8
5782.0614,188475.3
5782.7034,187454.3
5783.3453,186485.5
5783.9872,185962.8
5784.6292,186086.4
5785.2711,185772.4
5785.9131,184960.8
5786.555,185369.2
5787.1969,187382.2
5787.8389,185962.4
5788.4808,186788.2
5789.1228,185201.4
5789.7647,187476.8
5790.4067,187280.0
5791.0486,187663.1
5791.6905,187366.0
5792.3325,186928.0
5792.9744,187292.0
5793.6164,188183.6
5794.2583,187518.8
5794.9002,186707.9
5795.5422,189003.7
5796.1841,189609.7
5796.8261,189587.9
5797.468,189120.8
5798.11,189610.1
5798.7519,190223.8
5799.3938,189208.1
5800.0358,188198.5
5800.6777,189257.8
5801.3197,188573.8
5801.9616,190454.4
5802.6035,189903.6
5803.2455,190607.2
5803.8874,190816.5
5804.5294,190003.8
5805.1713,189637.8
5805.8133,190647.6
5806.4552,189088.0
5807.0971,189020.3
5807.7391,188790.6
5808.381,189060.7
5809.023,189273.5
5809.6649,188775.4
5810.3069,188986.5
5810.9488,189476.1
5811.5907,189718.2
5812.2327,190289.0
5812.8746,190356.4
5813.5166,190261.6
5814.1585,190379.0
5814.8004,190052.6
5815.4424,189567.4
5816.0843,189843.0
5816.7263,190311.5
5817.3682,190371.0
5818.0102,189865.7
5818.6521,189093.2
5819.294,189242.5
5819.936,189589.4
5820.5779,190310.2
5821.2199,191318.8
5821.8618,191008.9
5822.5037,190858.4
5823.1457,191680.8
5823.7876,192010.6
5824.4296,192048.9
5825.0715,191732.1
5825.7135,192093.6
5826.3554,191237.8
5826.9973,191173.7
5827.6393,191291.9
5828.2812,191548.3
5828.9232,191510.5
5829.5651,191318.1
5830.207,192529.3
5830.849,191454.9
5831.4909,190691.3
5832.1329,191386.7
5832.7748,191421.0
5833.4168,191945.1
5834.0587,190980.6
5834.7006,190303.2
5835.3426,191045.2
5835.9845,190553.6
5836.6265,192168.7
5837.2684,191117.2
5837.9103,192324.9
5838.5523,190987.7
5839.1942,190455.9
5839.8362,190819.8
5840.4781,190962.2
5841.1201,191641.1
5841.762,191525.1
5842.4039,191879.9
5843.0459,191759.5
5843.6878,191512.3
5844.3298,192181.7
5844.9717,192056.4
5845.6137,191645.9
5846.2556,190148.9
5846.8975,190193.3
5847.5395,191827.3
5848.1814,190762.3
5848.8234,191267.1
5849.4653,190777.8
5850.1072,191047.1
5850.7492,190912.8
5851.3911,191108.7
5852.0331,190465.9
5852.675,190260.0
