wavelength,flux
5404.9508,150136.9
5405.5927,148924.8
5406.2347,147224.4
5406.8767,145826.5
5407.5186,145735.6
5408.1606,145880.8
5408.8025,147016.7
5409.4445,149039.0
5410.0865,152292.3
5410.7284,152885.0
5411.3704,152641.4
5412.0123,151921.7
5412.6543,150819.1
5413.2963,153545.0
5413.9382,153592.2
5414.5802,148152.7
5415.2221,140393.1
5415.8641,146426.5
5416.5061,156729.1
5417.148,160164.5
5417.79,159185.8
5418.4319,159921.0
5419.0739,160841.1
5419.7159,161365.4
5420.3578,162033.6
5420.9998,162824.3
5421.6417,162718.7
5422.2837,162220.5
5422.9257,161153.7
5423.5676,160291.7
5424.2096,160345.4
5424.8515,160058.4
5425.4935,159615.6
5426.1355,159638.1
5426.7774,159109.9
5427.4194,158374.6
5428.0613,159829.6
5428.7033,158571.2
5429.3452,158102.6
5429.9872,157703.2
5430.6292,155200.2
5431.2711,154303.4
5431.9131,152687.7
5432.555,151785.6
5433.197,153697.0
5433.839,154706.4
5434.4809,157414.4
5435.1229,156834.7
5435.7648,155994.0
5436.4068,156163.3
5437.0488,156587.0
5437.6907,157647.2
5438.3327,160913.6
5438.9746,163734.8
5439.6166,164608.8
5440.2586,165166.9
5440.9005,166166.4
5441.5425,166749.9
5442.1844,166645.9
5442.8264,166562.9
5443.4684,166522.2
5444.1103,165401.0
5444.7523,162820.5
5445.3942,160065.8
5446.0362,158275.3
5446.6782,156126.8
5447.3201,154128.9
5447.9621,153119.9
5448.604,153297.2
5449.246,154075.8
5449.888,154915.5
5450.5299,158282.9
5451.1719,163759.5
5451.8138,166438.4
5452.4558,166215.4
5453.0978,166086.5
5453.7397,164380.7
5454.3817,162533.9
5455.0236,161905.3
5455.6656,160593.0
5456.3075,159508.4
5456.9495,157414.5
5457.5915,156570.6
5458.2334,156324.0
5458.8754,159155.1
5459.5173,163134.1
5460.1593,165977.7
5460.8013,166676.4
5461.4432,166689.1
5462.0852,165696.5
5462.7271,164489.2
5463.3691,164035.1
5464.0111,163312.5
5464.653,162884.3
5465.295,162485.7
5465.9369,162431.4
5466.5789,163760.3
5467.2209,165364.7
5467.8628,166987.4
5468.5048,167390.1
5469.1467,167082.8
5469.7887,167726.3
5470.4307,168058.4
5471.0726,167954.0
5471.7146,168830.8
5472.3565,166496.6
5472.9985,168019.8
5473.6405,166908.3
5474.2824,166456.9
5474.9244,164779.5
5475.5663,163021.3
5476.2083,161588.3
5476.8503,160700.9
5477.4922,160154.8
5478.1342,159444.3
5478.7761,159216.4
5479.4181,159869.5
5480.06,161332.7
5480.702,163294.2
5481.344,165229.2
5481.9859,166864.0
5482.6279,167015.7
5483.2698,166916.0
5483.9118,167886.4
5484.5538,168522.4
5485.1957,168200.4
5485.8377,168500.1
5486.4796,169284.3
5487.1216,168365.8
5487.7636,169280.3
5488.4055,169034.9
5489.0475,170056.5
5489.6894,168148.4
5490.3314,168141.2
5490.9734,169881.5
5491.6153,169474.0
5492.2573,169771.9
5492.8992,171621.3
5493.5412,171323.4
5494.1832,170006.2
5494.8251,170615.0
5495.4671,169481.1
5496.109,168819.7
5496.751,166654.2
5497.393,167408.2
5498.0349,166860.4
5498.6769,165555.2
5499.3188,164320.9
5499.9608,163261.6
5500.6028,163617.8
5501.2447,164850.7
5501.8867,165991.0
5502.5286,166151.0
5503.1706,166073.2
5503.8126,166392.0
5504.4545,166232.9
5505.0965,166185.7
5505.7384,166925.0
5506.3804,167339.3
5507.0223,167057.1
5507.6643,166987.0
5508.3063,166959.2
5508.9482,165944.0
5509.5902,165445.0
5510.2321,167185.5
5510.8741,167685.4
5511.5161,169387.6
5512.158,169708.5
5512.8,169426.1
5513.4419,166963.9
5514.0839,166650.2
5514.7259,166149.9
5515.3678,166206.1
5516.0098,167235.8
5516.6517,168150.4
5517.2937,168443.0
5517.9357,170610.4
5518.5776,171907.4
5519.2196,172798.8
5519.8615,173581.2
5520.5035,173879.7
5521.1455,174488.5
5521.7874,173952.3
5522.4294,174924.5
5523.0713,174771.7
5523.7133,174595.8
5524.3553,174136.4
5524.9972,173243.3
5525.6392,173053.2
5526.2811,172224.0
5526.9231,170828.0
5527.5651,169185.5
5528.207,167038.4
5528.849,166455.4
5529.4909,166058.4
5530.1329,164967.4
5530.7748,164967.2
5531.4168,166639.8
5532.0588,168579.9
5532.7007,171550.8
5533.3427,172520.1
5533.9846,173646.2
5534.6266,172473.6
5535.2686,173950.2
5535.9105,172927.8
5536.5525,173038.0
5537.1944,172848.1
5537.8364,173573.7
5538.4784,173886.4
5539.1203,173685.4
5539.7623,174494.7
5540.4042,174481.5
5541.0462,175605.7
5541.6882,174968.1
5542.3301,174410.1
5542.9721,174562.7
5543.614,174339.0
5544.256,174628.4
5544.898,173907.7
5545.5399,173548.2
5546.1819,173656.8
5546.8238,173597.6
5547.4658,174035.8
5548.1078,174591.1
5548.7497,174680.5
5549.3917,175496.1
5550.0336,176681.6
5550.6756,176865.3
5551.3176,176623.1
5551.9595,176391.6
5552.6015,176554.7
5553.2434,175492.5
5553.8854,175687.8
5554.5274,176523.0
5555.1693,176335.5
5555.8113,174878.2
5556.4532,175435.3
5557.0952,174534.8
5557.7371,175627.9
5558.3791,174042.8
5559.0211,175224.6
5559.663,175362.4
5560.305,175131.9
5560.9469,177378.5
5561.5889,175314.8
5562.2309,175033.1
5562.8728,174117.8
5563.5148,174455.5
5564.1567,173519.6
5564.7987,172831.2
5565.4407,172050.8
5566.0826,171853.2
5566.7246,170952.7
5567.3665,171255.0
5568.0085,170856.2
5568.6505,170365.1
5569.2924,170129.2
5569.9344,169220.8
5570.5763,168912.6
5571.2183,168270.4
5571.8603,167492.1
5572.5022,167591.7
5573.1442,167933.0
5573.7861,168813.6
5574.4281,168701.5
5575.0701,168114.8
5575.712,167674.0
5576.354,169534.6
5576.9959,170822.4
5577.6379,173035.8
5578.2799,173153.9
5578.9218,173780.9
5579.5638,173877.4
5580.2057,175640.1
5580.8477,176177.3
5581.4896,174260.0
5582.1316,174289.6
5582.7736,174087.5
5583.4155,173427.6
5584.0575,173309.6
5584.6994,171846.5
5585.3414,170358.3
5585.9834,170430.4
5586.6253,168789.1
5587.2673,168534.6
5587.9092,165371.5
5588.5512,162768.0
5589.1932,161078.7
5589.8351,161115.7
5590.4771,161331.5
5591.119,162853.6
5591.761,164906.4
5592.403,165569.3
5593.0449,167603.5
5593.6869,169779.3
5594.3288,170680.0
5594.9708,170589.7
5595.6128,170316.7
5596.2547,169821.4
5596.8967,168695.6
5597.5386,168456.9
5598.1806,169631.1
5598.8226,170982.9
5599.4645,170345.1
5600.1065,169351.6
5600.7484,168501.9
5601.3904,168674.3
5602.0324,167367.4
5602.6743,167659.4
5603.3163,169193.2
5603.9582,168862.0
5604.6002,168068.6
5605.2422,170738.5
5605.8841,173270.3
5606.5261,173541.1
5607.168,177814.4
5607.81,177655.3
5608.4519,177190.3
5609.0939,179109.3
5609.7359,179388.5
5610.3778,179205.5
5611.0198,179807.0
5611.6617,178704.3
5612.3037,179012.3
5612.9457,177801.4
5613.5876,176163.1
5614.2296,174174.8
5614.8715,173470.6
5615.5135,171257.3
5616.1555,169283.3
5616.7974,167501.3
5617.4394,166602.4
5618.0813,166798.5
5618.7233,167838.9
5619.3653,170245.8
5620.0072,173182.5
5620.6492,175083.6
5621.2911,175846.6
5621.9331,176254.8
5622.5751,176084.8
5623.217,175322.2
5623.859,175364.7
5624.5009,175060.2
5625.1429,174190.3
5625.7849,174489.2
5626.4268,172191.3
5627.0688,171688.6
5627.7107,173237.5
5628.3527,174156.5
5628.9947,176669.4
5629.6366,178286.9
5630.2786,179850.1
5630.9205,177739.8
5631.5625,179503.7
5632.2044,179940.2
5632.8464,177571.7
5633.4884,178852.8
5634.1303,179133.1
5634.7723,178464.3
5675.2157,175367.2
5675.8577,176172.4
5676.4997,176989.7
5677.1416,176948.3
5677.7836,176221.5
5678.4255,175954.0
5679.0675,176804.4
5679.7095,176076.5
5680.3514,177170.0
5680.9934,175718.6
5681.6353,175008.2
5682.2773,176334.2
5682.9192,174244.4
5683.5612,173935.2
5684.2032,175422.8
5684.8451,173577.8
5685.4871,173799.6
5686.129,173277.9
5686.771,173502.7
5687.413,173253.7
5688.0549,173233.3
5688.6969,173607.0
5689.3388,171718.8
5689.9808,172044.6
5690.6228,171133.3
5691.2647,173930.8
5691.9067,174646.2
5692.5486,175121.4
5693.1906,175389.0
5693.8326,175581.9
5694.4745,175471.0
5695.1165,175017.8
5695.7584,176048.5
5696.4004,174844.2
5697.0424,175344.4
5697.6843,175510.5
5698.3263,174339.1
5698.9682,174335.3
5699.6102,174289.5
5700.2522,172390.6
5700.8941,172787.1
5701.5361,173243.7
5702.178,172537.5
5702.82,172050.3
5703.462,172055.2
5704.1039,171805.8
5704.7459,171749.1
5705.3878,172476.4
5706.0298,172957.2
5706.6718,172361.4
5707.3137,171676.6
5707.9557,171419.2
5708.5976,169247.4
5709.2396,167845.9
5709.8815,167961.5
5710.5235,166523.1
5711.1655,165813.7
5711.8074,165227.2
5712.4494,166427.5
5713.0913,167594.2
5713.7333,166951.3
5714.3753,168341.1
5715.0172,170783.0
5715.6592,173179.9
5716.3011,173245.4
5716.9431,173928.8
5717.5851,173923.4
5718.227,173507.9
5718.869,173415.6
5719.5109,173660.8
5720.1529,173822.7
5720.7949,174283.3
5721.4368,175166.7
5722.0788,175388.9
5722.7207,176903.3
5723.3627,192462.6
5724.0047,184985.3
5724.6466,176127.7
5725.2886,175538.4
5725.9305,175678.3
5726.5725,174671.1
5727.2145,174388.8
5727.8564,173417.9
5728.4984,173632.2
5729.1403,173572.9
5729.7823,173878.2
5730.4243,173163.8
5731.0662,173387.1
5731.7082,173974.0
5732.3501,174604.7
5732.9921,174644.9
5733.634,173603.3
5734.276,174252.9
5734.918,175076.9
5735.5599,175336.0
5736.2019,175279.1
5736.8438,175217.7
5737.4858,174811.2
5738.1278,174643.6
5738.7697,176014.9
5739.4117,176014.0
5740.0536,174601.6
5740.6956,174317.1
5741.3376,174218.7
5741.9795,174364.1
5742.6215,174845.2
5743.2634,174547.8
5743.9054,174595.9
5744.5474,174951.0
5745.1893,174963.7
5745.8313,175604.5
5746.4732,175791.0
5747.1152,175465.9
5747.7572,173917.9
5748.3991,174542.3
5749.0411,173797.7
5749.683,174091.0
5750.325,173617.9
5750.967,173802.2
5751.6089,172789.6
5752.2509,174271.7
5752.8928,171125.0
5753.5348,171569.2
5754.1768,172827.1
5754.8187,171434.6
5755.4607,170173.2
5756.1026,170380.1
5756.7446,171464.0
5757.3866,173262.4
5758.0285,173960.2
5758.6705,174914.6
5759.3124,173374.2
5759.9544,174944.8
5760.5963,175531.0
5761.2383,174097.8
5761.8803,172808.1
5762.5222,172770.0
5763.1642,171903.4
5763.8061,171826.9
5764.4481,172978.4
5765.0901,173028.4
5765.732,172139.4
5766.374,172233.8
5767.0159,173649.2
5767.6579,174531.6
5768.2999,175279.1
5768.9418,175115.0
5769.5838,174210.1
5770.2257,174679.5
5770.8677,176100.4
5771.5097,175003.5
5772.1516,173946.5
5772.7936,174590.7
5773.4355,174454.9
5774.0775,174032.7
5774.7195,174033.9
5775.3614,174204.6
5776.0034,174347.7
5776.6453,174683.2
5777.2873,174438.4
5777.9293,174465.2
5778.5712,174578.0
5779.2132,174533.1
5779.8551,174938.5
5780.4971,174591.3
5781.1391,173387.2
5781.781,172324.6
5782.423,171050.0
5783.0649,170801.3
5783.7069,171183.1
5784.3488,171640.7
5784.9908,171713.0
5785.6328,170481.2
5786.2747,171476.2
5786.9167,171028.7
5787.5586,172037.1
5788.2006,171248.9
5788.8426,171221.6
5789.4845,171832.3
5790.1265,171102.8
5790.7684,171375.1
5791.4104,173392.0
5792.0524,171899.9
5792.6943,172445.1
5793.3363,172307.5
5793.9782,172536.5
5794.6202,172752.2
5795.2622,173407.0
5795.9041,173648.7
5796.5461,173582.6
5797.188,175847.5
5797.83,174941.1
5798.472,173660.9
5799.1139,174133.2
5799.7559,174481.7
5800.3978,174623.9
5801.0398,175358.1
5801.6818,175486.3
5802.3237,175134.8
5802.9657,175640.7
5803.6076,175416.6
5804.2496,174888.7
5804.8916,174699.5
5805.5335,174554.5
5806.1755,174833.1
5806.8174,173292.6
5807.4594,171334.0
5808.1014,172958.6
5808.7433,174319.6
5809.3853,174487.6
5810.0272,175128.5
5810.6692,175105.1
5811.3111,175024.6
5811.9531,175767.3
5812.5951,175853.9
5813.237,175422.0
5813.879,175228.4
5814.5209,175108.0
5815.1629,174551.4
5815.8049,174279.0
5816.4468,174266.2
5817.0888,173651.4
5817.7307,173610.6
5818.3727,173510.2
5819.0147,173269.1
5819.6566,174559.1
5820.2986,174991.5
5820.9405,175921.0
5821.5825,176081.9
5822.2245,176238.0
5822.8664,175698.2
5823.5084,176207.0
5824.1503,176663.4
5824.7923,175025.0
5825.4343,174815.0
5826.0762,174911.3
5826.7182,175304.9
5827.3601,176235.1
5828.0021,175290.1
5828.6441,175268.8
5829.286,176350.2
5829.928,175945.5
5830.5699,176214.1
5831.2119,174774.7
5831.8539,175157.3
5832.4958,176159.8
5833.1378,175690.2
5833.7797,175212.7
5834.4217,175528.8
5835.0636,175845.9
5835.7056,174388.1
5836.3476,175120.6
5836.9895,176130.9
5837.6315,175757.7
5838.2734,176279.2
5838.9154,175777.1
5839.5574,174755.7
5840.1993,175572.7
5840.8413,174080.7
5841.4832,175036.1
5842.1252,176173.2
5842.7672,176854.3
5843.4091,175451.6
5844.0511,177249.0
5844.693,177002.2
5845.335,176336.3
5845.977,176962.2
5846.6189,176430.9
5847.2609,175284.4
5847.9028,175875.9
5848.5448,176599.3
5849.1868,175299.2
5849.8287,176191.7
