wavelength,flux
5103.1305,6061.873
5103.7725,6193.43
5104.4145,6062.308
5105.0566,5934.063
5105.6986,5931.273
5106.3406,5778.106
5106.9826,6019.366
5107.6247,5676.966
5108.2667,5623.284
5108.9087,5641.952
5109.5508,5857.318
5110.1928,5981.585
5110.8348,6006.816
5111.4769,6050.74
5112.1189,6162.767
5112.7609,6230.079
5113.403,6256.243
5114.045,6402.512
5114.687,6438.318
5115.3291,6523.935
5115.9711,6728.605
5116.6131,6808.586
5117.2552,6560.609
5117.8972,6566.065
5118.5392,6612.074
5119.1813,6592.941
5119.8233,6461.188
5120.4653,6276.827
5121.1074,6232.841
5121.7494,5911.486
5122.3914,5987.64
5123.0334,5843.655
5123.6755,5894.235
5124.3175,5854.65
5124.9595,5623.289
5125.6016,5553.859
5126.2436,5669.047
5126.8856,5769.94
5127.5277,5695.659
5128.1697,5718.238
5128.8117,5956.12
5129.4538,5859.259
5130.0958,5767.556
5130.7378,5883.795
5131.3799,5994.979
5132.0219,5877.514
5132.6639,6248.43
5133.306,6214.821
5133.948,6233.212
5134.59,6485.86
5135.2321,6326.383
5135.8741,6259.017
5136.5161,6279.978
5137.1582,6394.279
5137.8002,6253.816
5138.4422,6081.054
5139.0842,6052.368
5139.7263,5853.234
5140.3683,5784.8
5141.0103,5898.844
5141.6524,5960.976
5142.2944,6074.924
5142.9364,6190.551
5143.5785,6080.417
5144.2205,5941.183
5144.8625,6092.804
5145.5046,6111.607
5146.1466,6194.902
5146.7886,6037.232
5147.4307,6044.922
5148.0727,5851.954
5148.7147,5813.292
5149.3568,6215.65
5149.9988,6001.222
5150.6408,6243.479
5151.2829,6073.004
5151.9249,6006.25
5152.5669,5796.29
5153.209,5893.38
5153.851,5759.041
5154.493,5937.211
5155.135,6143.634
5155.7771,6188.175
5156.4191,6423.802
5157.0611,6644.653
5157.7032,6703.601
5158.3452,6859.99
5158.9872,6984.708
5159.6293,6880.254
5160.2713,6864.435
5160.9133,6903.622
5161.5554,6970.955
5162.1974,6724.133
5162.8394,6444.249
5163.4815,6258.767
5164.1235,5778.765
5164.7655,5583.431
5165.4076,5460.949
5166.0496,5223.929
5166.6916,4918.583
5167.3337,4726.68
5167.9757,4569.022
5168.6177,4339.048
5169.2598,4303.506
5169.9018,4384.439
5170.5438,4521.263
5171.1859,4590.06
5171.8279,4608.496
5172.4699,4549.602
5173.1119,4429.071
5173.754,4487.397
5174.396,4653.58
5175.038,4977.337
5175.6801,5432.333
5176.3221,5835.35
5176.9641,6069.84
5177.6062,6067.9
5178.2482,5941.674
5178.8902,5756.078
5179.5323,5607.62
5180.1743,5386.242
5180.8163,4962.65
5181.4584,4727.975
5182.1004,4650.487
5182.7424,4447.009
5183.3845,4366.298
5184.0265,4458.146
5184.6685,4577.596
5185.3106,4737.471
5185.9526,5173.41
5186.5946,5717.519
5187.2367,6229.539
5187.8787,6510.351
5188.5207,6541.203
5189.1627,6669.803
5189.8048,6676.234
5190.4468,6570.511
5191.0888,6773.633
5191.7309,6607.058
5192.3729,6409.461
5193.0149,6263.726
5193.657,6079.995
5194.299,6163.79
5194.941,6570.293
5195.5831,6805.021
5196.2251,6898.454
5196.8671,6995.325
5197.5092,7033.186
5198.1512,7196.187
5198.7932,7460.46
5199.4353,7513.396
5200.0773,7515.057
5200.7193,7441.707
5201.3614,7358.824
5202.0034,7105.861
5202.6454,6802.738
5203.2875,6663.069
5203.9295,6449.164
5204.5715,6187.247
5205.2135,5794.334
5205.8556,5345.551
5206.4976,5172.347
5207.1396,5034.998
5207.7817,5023.009
5208.4237,5279.804
5209.0657,6024.603
5209.7078,5936.79
5210.3498,6171.924
5210.9918,6522.526
5211.6339,7129.345
5212.2759,7409.078
5212.9179,7570.928
5213.56,7808.167
5214.202,7945.066
5214.844,7942.499
5215.4861,7906.021
5216.1281,7849.356
5216.7701,7685.714
5217.4122,7732.901
5218.0542,8114.378
5218.6962,8334.727
5219.3383,8330.984
5219.9803,8465.061
5220.6223,8648.686
5221.2643,8637.852
5221.9064,8525.445
5222.5484,8439.016
5223.1904,8192.531
5223.8325,7607.942
5224.4745,7558.532
5225.1165,6872.869
5225.7586,7055.133
5226.4006,7021.403
5227.0426,6905.165
5227.6847,6870.092
5228.3267,7092.229
5228.9687,7227.364
5229.6108,7506.583
5230.2528,7849.027
5230.8948,7889.172
5231.5369,7926.265
5232.1789,8119.315
5232.8209,8135.774
5233.463,7868.464
5234.105,7942.281
5234.747,8202.209
5235.3891,8291.904
5236.0311,8590.864
5236.6731,8905.818
5237.3151,8956.428
5237.9572,9078.143
5238.5992,9267.922
5239.2412,9280.255
5239.8833,9240.285
5240.5253,8835.9
5241.1673,9121.33
5241.8094,9203.724
5242.4514,9175.451
5243.0934,9245.477
5243.7355,9129.859
5244.3775,8795.878
5245.0195,8965.965
5245.6616,8965.49
5246.3036,9023.616
5246.9456,8716.098
5247.5877,8413.67
5248.2297,8322.504
5248.8717,8178.149
5249.5138,8082.005
5250.1558,8333.53
5250.7978,8443.783
5251.4399,8227.441
5252.0819,8334.901
5252.7239,8506.449
5253.366,8454.066
5254.008,8532.668
5254.65,8845.335
5255.292,8831.453
5255.9341,8994.122
5256.5761,9200.326
5257.2181,9214.221
5257.8602,9348.248
5258.5022,9494.03
5259.1442,9423.645
5259.7863,9271.924
5260.4283,8737.347
5261.0703,8633.584
5261.7124,8027.565
5262.3544,7724.856
5262.9964,7353.19
5263.6385,6950.344
5264.2805,6768.385
5264.9225,6998.649
5265.5646,5550.942
5266.2066,5063.039
5266.8486,6394.807
5267.4907,6176.304
5268.1327,6279.399
5268.7747,6599.351
5269.4168,6682.296
5270.0588,6394.08
5270.7008,6366.814
5271.3428,6463.355
5271.9849,6847.453
5272.6269,7293.247
5273.2689,7781.996
5273.911,8200.023
5274.553,8404.162
5275.195,8656.15
5275.8371,8706.34
5276.4791,8924.821
5277.1211,9229.406
5277.7632,9231.534
5278.4052,9413.602
5279.0472,9454.586
5279.6893,9269.406
5280.3313,9073.547
5280.9733,8920.922
5281.6154,8772.226
5282.2574,8742.006
5282.8994,8740.445
5283.5415,8648.518
5284.1835,8650.117
5284.8255,8861.537
5285.4676,9112.479
5286.1096,9334.237
5286.7516,10021.15
5287.3936,10310.16
5288.0357,9964.653
5288.6777,10121.33
5289.3197,10105.63
5289.9618,10183.8
5290.6038,10205.49
5291.2458,10138.25
5291.8879,10178.52
5292.5299,10426.17
5293.1719,9998.433
5293.814,9887.561
5294.456,9576.514
5295.098,9198.121
5295.7401,8954.063
5296.3821,8872.166
5297.0241,8721.143
5297.6662,8437.573
5298.3082,8144.105
5298.9502,8022.822
5299.5923,8261.936
5300.2343,8633.852
5300.8763,8987.584
5301.5184,9309.928
5302.1604,9535.035
5302.8024,9517.095
5303.4444,9695.395
5304.0865,9916.16
5304.7285,10334.02
5305.3705,10208.92
5306.0126,10312.63
5306.6546,10323.67
5307.2966,10408.39
5307.9387,10210.2
5308.5807,10490.64
5309.2227,10310.17
5309.8648,10532.52
5310.5068,10572.92
5311.1488,10808.94
5311.7909,10690.87
5312.4329,10652.45
5313.0749,10510.61
5313.717,10462.74
5314.359,10467.35
5315.001,10493.58
5315.6431,10463.84
5316.2851,10346.32
5316.9271,10202.4
5317.5692,10139.78
5318.2112,10302.74
5318.8532,10363.34
5319.4952,10224.98
5320.1373,10209.01
5320.7793,10087.63
5321.4213,9558.658
5322.0634,9494.475
5322.7054,9632.588
5323.3474,9473.791
5323.9895,9624.237
5324.6315,9013.445
5325.2735,8282.911
5325.9156,8155.654
5326.5576,7858.569
5327.1996,8109.797
5327.8417,8193.65
5328.4837,7863.508
5329.1257,7565.788
5329.7678,7760.776
5330.4098,8226.783
5331.0518,9021.604
5331.6939,9571.852
5332.3359,9890.579
5332.9779,10117.19
5333.62,10224.11
5334.262,10388.71
5334.904,10438.15
5335.5461,10446.11
5336.1881,10583.77
5336.8301,10374.2
5337.4721,10076.25
5338.1142,10048.45
5338.7562,9707.766
5339.3982,9768.684
5340.0403,9656.357
5340.6823,9463.477
5341.3243,9437.736
5341.9664,9418.197
5342.6084,9294.434
5343.2504,9760.04
5343.8925,9941.152
5344.5345,10068.02
5345.1765,10004.5
5345.8186,9896.896
5346.4606,9712.703
5347.1026,9657.63
5347.7447,9625.735
5348.3867,9643.067
5349.0287,9774.925
5349.6708,9958.442
5350.3128,9901.131
5350.9548,9829.759
5351.5969,10155.7
5352.2389,10725.15
5352.8809,10979.11
5353.5229,10924.36
5354.165,11107.51
5354.807,11063.84
5355.449,11260.94
5356.0911,11240.69
5356.7331,11376.35
5357.3751,11447.16
5358.0172,11676.89
5358.6592,11374.09
5359.3012,11507.61
5359.9433,11231.67
5360.5853,11118.75
5361.2273,11322.72
5361.8694,10980.4
5362.5114,10812.73
5363.1534,10740.69
5363.7955,10656.02
5364.4375,10354.48
5365.0795,10397.16
5365.7216,10158.94
5366.3636,10008.4
5367.0056,9956.07
5367.6477,9743.066
5368.2897,9548.186
5368.9317,9398.374
5369.5737,9281.228
5370.2158,9126.687
5370.8578,8896.07
5371.4998,8895.459
5372.1419,8981.104
5372.7839,9032.307
5373.4259,9447.431
5374.068,9914.281
5374.71,10572.2
5375.352,10874.87
5375.9941,11259.92
5376.6361,11280.12
5377.2781,11165.89
5377.9202,10982.05
5378.5622,10893.58
5379.2042,11086.97
5379.8463,11007.11
5380.4883,11050.39
5381.1303,11136.53
5381.7724,10779.07
5382.4144,10869.45
5383.0564,10807.64
5383.6985,10810.34
5384.3405,10831.07
5384.9825,10980.37
5385.6245,11017.8
5386.2666,11217.09
5386.9086,11209.7
5387.5506,10963.8
5388.1927,11025.59
5388.8347,11033.79
5389.4767,10943.46
5390.1188,10760.65
5390.7608,10439.24
5391.4028,10327.12
5392.0449,10127.49
5392.6869,10152.28
5393.3289,10258.37
5393.971,9695.036
5394.613,9885.605
5395.255,9658.393
5395.8971,9839.58
5396.5391,9759.676
5397.1811,9839.533
5397.8232,9743.93
5398.4652,9590.012
5399.1072,9720.476
5399.7493,10087.54
5400.3913,10574.49
5401.0333,10573.2
5401.6753,10324.23
5402.3174,10156.98
5402.9594,10072.3
5403.6014,9898.691
5404.2435,9773.133
5404.8855,9539.379
5405.5275,9303.535
5406.1696,9155.701
5406.8116,9068.466
5407.4536,9170.898
5408.0957,9168.502
5408.7377,9762.238
5409.3797,10116.32
5410.0218,10295.5
5410.6638,9995.349
5411.3058,10157.75
5411.9479,10187.54
5412.5899,10666.02
5413.2319,10935.22
5413.874,10715.77
5414.516,10286.5
5415.158,10497.1
5415.8001,10330.3
5416.4421,10660.37
5417.0841,11457.36
5417.7262,11499.62
5418.3682,11611.4
5419.0102,11664.36
5419.6522,11522.0
5420.2943,11628.97
5420.9363,11493.07
5421.5783,11166.51
5422.2204,10981.68
5422.8624,11123.34
5423.5044,11272.6
5424.1465,11127.76
5424.7885,11111.15
5425.4305,11201.84
5426.0726,11038.16
5426.7146,10966.52
5427.3566,11013.92
5427.9987,11423.04
5428.6407,11173.08
5429.2827,10936.91
5429.9248,10577.77
5430.5668,10125.0
5431.2088,9934.519
5431.8509,9763.56
5432.4929,10097.74
5433.1349,10264.02
5433.777,10490.9
5434.419,10309.18
5435.061,10287.72
5435.703,10240.93
5436.3451,10503.39
5436.9871,10898.25
5437.6291,11408.51
5438.2712,11780.77
5438.9132,11771.01
5439.5552,11955.67
5440.1973,12069.97
5440.8393,12038.2
5441.4813,12096.97
5442.1234,12266.93
5442.7654,12061.87
5443.4074,11729.94
5444.0495,11477.15
5444.6915,11178.08
5445.3335,10857.87
5445.9756,10558.24
5446.6176,10467.22
5447.2596,10228.35
5447.9017,10195.6
5448.5437,10262.74
5449.1857,10703.85
5449.8278,11442.1
5450.4698,11615.11
5451.1118,11680.43
5451.7538,11268.16
5452.3959,11287.51
5453.0379,10815.68
5453.6799,10796.18
5454.322,10881.78
5454.964,10928.42
5455.606,10510.04
5456.2481,10655.94
5456.8901,10658.61
5457.5321,10840.92
5458.1742,11263.24
5458.8162,11457.76
5459.4582,11576.69
5460.1003,11489.23
5460.7423,11366.19
5461.3843,11353.62
5462.0264,11202.92
5462.6684,10948.92
5463.3104,10819.78
5463.9525,10762.37
5464.5945,10860.1
5465.2365,11139.95
5465.8786,11414.91
5466.5206,11670.05
5467.1626,11774.96
5467.8046,11751.06
5468.4467,11691.91
5469.0887,11887.3
5469.7307,11619.08
5470.3728,11659.55
5471.0148,11488.67
5471.6568,11431.35
5472.2989,11288.91
5472.9409,11242.47
5473.5829,11132.88
5474.225,10899.39
5474.867,10852.1
5475.509,10691.35
5476.1511,10648.86
5476.7931,10496.71
5477.4351,10644.18
5478.0772,10591.64
5478.7192,10574.51
5479.3612,10779.97
5480.0033,10974.1
5480.6453,10966.5
5481.2873,11136.49
5481.9294,11161.82
5482.5714,11116.75
5483.2134,11278.7
5483.8554,11509.71
5484.4975,11642.06
5485.1395,11719.28
5485.7815,11916.13
5486.4236,11985.31
5487.0656,11780.83
5487.7076,11503.23
5488.3497,11464.35
5488.9917,11473.09
5489.6337,11680.59
5490.2758,11650.42
5490.9178,11819.1
5491.5598,11824.95
5492.2019,11924.82
5492.8439,12179.61
5493.4859,12007.92
5494.128,11942.49
5494.77,11747.73
5495.412,11907.33
5496.0541,11818.09
5496.6961,11909.64
5497.3381,11762.19
5497.9802,11757.26
5498.6222,11625.96
5499.2642,11603.85
5499.9063,11653.78
5500.5483,11726.07
5501.1903,11861.18
5501.8323,11766.55
5502.4744,11673.71
5503.1164,11467.02
5503.7584,11280.04
5504.4005,11273.67
5505.0425,11313.91
5505.6845,11468.64
5506.3266,11584.37
5506.9686,11541.24
5507.6106,11653.64
5508.2527,11706.44
5508.8947,11619.02
5509.5367,11744.38
5510.1788,11736.95
5510.8208,11535.99
5511.4628,11359.59
5512.1049,11299.51
5512.7469,10986.97
5513.3889,10923.75
5514.031,10674.13
5514.673,10969.09
5515.315,10914.18
5515.9571,11431.43
5516.5991,11506.21
5517.2411,11748.71
5517.8831,12418.78
5518.5252,12449.15
5519.1672,12362.02
5519.8092,12494.86
5520.4513,12363.72
5521.0933,12375.82
5521.7353,12238.96
5522.3774,12640.42
5523.0194,12647.78
5523.6614,12514.17
5524.3035,12369.97
5524.9455,12177.17
5525.5875,11995.19
5526.2296,11709.03
5526.8716,11552.4
5527.5136,11513.58
5528.1557,11370.24
5528.7977,11424.85
5529.4397,11506.05
5530.0818,11409.82
5530.7238,11510.92
5531.3658,12080.6
5532.0079,12240.45
5532.6499,12028.88
5533.2919,11912.87
5533.9339,12075.84
5534.576,12004.31
5535.218,12303.71
5535.86,12130.73
5536.5021,12119.66
5537.1441,12206.01
5537.7861,12250.52
5538.4282,12172.3
5539.0702,12317.82
5539.7122,12379.28
5540.3543,12192.89
5540.9963,12384.17
5541.6383,12408.62
5542.2804,12486.86
5542.9224,12384.99
5543.5644,12428.86
5544.2065,12398.11
5544.8485,12453.47
5545.4905,12415.93
5546.1326,12417.8
5546.7746,12544.03
5547.4166,12583.83
5548.0587,12703.27
5548.7007,12589.74
5549.3427,12717.14
5549.9847,12967.22
5550.6268,12835.07
5551.2688,12890.83
5551.9108,12820.54
5552.5529,12724.22
5553.1949,12776.26
5553.8369,12679.45
5554.479,12437.07
5555.121,12226.52
5555.763,12254.27
5556.4051,12522.42
5557.0471,12503.48
5557.6891,12532.21
5558.3312,12650.59
5558.9732,12146.39
5559.6152,12271.7
5560.2573,12364.43
5560.8993,12509.02
5561.5413,12370.55
5562.1834,12036.2
5562.8254,12162.9
5563.4674,11772.94
5564.1095,11906.67
5564.7515,11846.33
5565.3935,11772.11
5566.0355,11818.46
5566.6776,11775.61
5567.3196,11677.18
5567.9616,11802.58
5568.6037,11849.89
5569.2457,11714.16
5569.8877,11557.04
5570.5298,11352.58
5571.1718,11505.22
5571.8138,11765.42
5572.4559,11775.38
5573.0979,11764.78
5573.7399,11689.21
5574.382,11747.0
5575.024,12194.0
5575.666,12391.27
5576.3081,12311.01
5576.9501,12419.5
5577.5921,12405.47
5578.2342,12413.54
5578.8762,12512.96
5579.5182,12558.11
5580.1603,12431.05
5580.8023,12600.26
5581.4443,12545.72
5582.0864,12561.41
5582.7284,12115.77
5583.3704,12012.54
5584.0124,12130.66
5584.6545,11764.15
5585.2965,11608.66
5585.9385,11246.56
5586.5806,10791.9
5587.2226,10462.75
5587.8646,10647.97
5588.5067,10369.82
5589.1487,10647.13
5589.7907,10793.96
5590.4328,10950.19
5591.0748,11065.81
5591.7168,11367.69
5592.3589,11591.5
5593.0009,11719.81
5593.6429,11761.56
5594.285,11817.8
5594.927,11847.6
5595.569,11803.3
5596.2111,11737.48
5596.8531,11695.35
5597.4951,11895.93
5598.1372,12031.19
5598.7792,11535.02
5599.4212,11350.11
5600.0632,11392.7
5600.7053,11193.81
5601.3473,11274.25
5601.9893,11411.01
5602.6314,11365.57
5603.2734,11446.5
5603.9154,11671.54
5604.5575,11821.91
5605.1995,11975.75
5605.8415,12614.0
5606.4836,12856.25
5607.1256,13017.23
5607.7676,13232.63
5608.4097,13190.86
5609.0517,13144.76
5609.6937,13231.56
5610.3358,13141.7
5610.9778,12927.35
5611.6198,12987.2
5612.2619,12564.02
5612.9039,12287.4
5613.5459,11917.01
5614.188,12034.25
5614.83,11712.88
5615.472,11681.74
5616.114,11272.31
5616.7561,11000.53
5617.3981,11259.51
5618.0401,11717.81
5618.6822,12059.64
5619.3242,12179.66
5619.9662,12294.15
5620.6083,12562.84
5621.2503,12488.83
5621.8923,12210.8
5622.5344,12295.54
5623.1764,12208.23
5623.8184,12087.17
5624.4605,12228.82
5625.1025,11974.63
5625.7445,11761.67
5626.3866,11831.46
5627.0286,12104.74
5627.6706,12371.12
5628.3127,12755.32
5628.9547,12752.53
5629.5967,12798.18
5630.2388,13027.52
5630.8808,13010.41
5631.5228,12957.42
5632.1648,13084.96
5632.8069,13125.17
5633.4489,12821.67
5634.0909,12579.98
5634.733,12753.13
5675.181,13023.49
5675.823,13007.79
5676.4651,12874.25
5677.1071,12822.39
5677.7491,12936.26
5678.3912,13093.04
5679.0332,13109.76
5679.6752,12806.68
5680.3173,12569.25
5680.9593,12508.35
5681.6013,12446.15
5682.2433,12322.58
5682.8854,12419.29
5683.5274,12299.27
5684.1694,11988.34
5684.8115,12165.37
5685.4535,12192.98
5686.0955,12314.79
5686.7376,12325.56
5687.3796,12107.48
5688.0216,12149.4
5688.6637,12060.24
5689.3057,12069.0
5689.9477,12237.58
5690.5898,12334.72
5691.2318,12427.05
5691.8738,13272.59
5692.5159,13050.29
5693.1579,12752.23
5693.7999,12702.3
5694.442,12754.62
5695.084,13096.08
5695.726,13049.0
5696.3681,12956.78
5697.0101,12941.81
5697.6521,12999.7
5698.2941,12694.85
5698.9362,12504.08
5699.5782,12311.24
5700.2202,12131.31
5700.8623,12347.95
5701.5043,12259.07
5702.1463,12152.25
5702.7884,12132.63
5703.4304,12185.12
5704.0724,12065.03
5704.7145,12085.03
5705.3565,12156.62
5705.9985,11956.12
5706.6406,11929.03
5707.2826,11937.76
5707.9246,11686.35
5708.5667,11450.75
5709.2087,11498.19
5709.8507,11493.63
5710.4928,11337.57
5711.1348,11646.43
5711.7768,11923.59
5712.4189,12007.53
5713.0609,11953.11
5713.7029,12020.61
5714.3449,12379.73
5714.987,12663.23
5715.629,12600.87
5716.271,12729.29
5716.9131,12999.03
5717.5551,13049.38
5718.1971,13095.15
5718.8392,13073.77
5719.4812,13152.6
5720.1232,13198.58
5720.7653,13083.36
5721.4073,12971.45
5722.0493,13189.93
5722.6914,13239.6
5723.3334,13146.19
5723.9754,12838.13
5724.6175,12939.18
5725.2595,13323.81
5725.9015,13104.3
5726.5436,13224.52
5727.1856,13158.86
5727.8276,13041.07
5728.4697,12692.06
5729.1117,12468.82
5729.7537,12732.03
5730.3957,13181.94
5731.0378,13119.56
5731.6798,12720.28
5732.3218,12793.73
5732.9639,12814.51
5733.6059,12815.14
5734.2479,13063.0
5734.89,13326.55
5735.532,13304.02
5736.174,13186.28
5736.8161,13055.55
5737.4581,13001.92
5738.1001,13045.81
5738.7422,13137.69
5739.3842,13112.31
5740.0262,13152.53
5740.6683,13260.79
5741.3103,13327.37
5741.9523,13219.89
5742.5944,13101.95
5743.2364,13220.71
5743.8784,13200.47
5744.5205,13379.89
5745.1625,13221.93
5745.8045,13238.87
5746.4466,13604.26
5747.0886,13527.4
5747.7306,13131.18
5748.3726,13078.04
5749.0147,13239.64
5749.6567,13284.42
5750.2987,12966.67
5750.9408,12882.82
5751.5828,12992.49
5752.2248,12791.62
5752.8669,12823.37
5753.5089,12937.1
5754.1509,12678.63
5754.793,12563.89
5755.435,12644.54
5756.077,12809.38
5756.7191,12862.68
5757.3611,13029.35
5758.0031,13087.06
5758.6452,13333.78
5759.2872,13103.62
5759.9292,12870.35
5760.5713,13046.41
5761.2133,12815.27
5761.8553,12715.61
5762.4974,12884.83
5763.1394,12685.84
5763.7814,12684.99
5764.4234,12932.1
5765.0655,12820.06
5765.7075,13341.17
5766.3495,13455.21
5766.9916,13618.98
5767.6336,13560.13
5768.2756,13610.1
5768.9177,13576.24
5769.5597,13470.36
5770.2017,13099.44
5770.8438,13154.3
5771.4858,13216.59
5772.1278,13181.95
5772.7699,13080.34
5773.4119,12930.83
5774.0539,12956.39
5774.696,12926.62
5775.338,12916.91
5775.98,13097.81
5776.6221,13171.43
5777.2641,13126.96
5777.9061,13004.92
5778.5482,12795.88
5779.1902,12847.57
5779.8322,12761.78
5780.4742,12507.75
5781.1163,12423.56
5781.7583,12278.2
5782.4003,11811.12
5783.0424,11629.57
5783.6844,11550.61
5784.3264,11745.04
5784.9685,11672.57
5785.6105,11688.12
5786.2525,12090.44
5786.8946,12113.69
5787.5366,12633.7
5788.1786,12560.68
5788.8207,12434.73
5789.4627,12682.1
5790.1047,12533.77
5790.7468,12647.0
5791.3888,12968.7
5792.0308,12800.17
5792.6729,12940.91
5793.3149,13051.38
5793.9569,13028.74
5794.599,13338.03
5795.241,13263.94
5795.883,13199.08
5796.525,13542.12
5797.1671,13451.75
5797.8091,13291.95
5798.4511,13420.95
5799.0932,13191.5
5799.7352,13297.22
5800.3772,13429.33
5801.0193,13289.61
5801.6613,13617.07
5802.3033,13363.02
5802.9454,13354.97
5803.5874,13358.37
5804.2294,13370.59
5804.8715,13297.91
5805.5135,13024.77
5806.1555,13114.34
5806.7976,13139.24
5807.4396,12877.91
5808.0816,13072.21
5808.7237,13186.21
5809.3657,13419.53
5810.0077,13508.32
5810.6498,13215.17
5811.2918,13126.77
5811.9338,13344.98
5812.5759,13423.81
5813.2179,13200.95
5813.8599,13112.85
5814.5019,13117.94
5815.144,13031.31
5815.786,13135.2
5816.428,13121.35
5817.0701,13074.37
5817.7121,13249.61
5818.3541,13433.15
5818.9962,13533.14
5819.6382,13511.73
5820.2802,13634.64
5820.9223,13525.69
5821.5643,13658.36
5822.2063,13430.1
5822.8484,13282.09
5823.4904,13468.95
5824.1324,13428.23
5824.7745,13507.1
5825.4165,13598.32
5826.0585,13548.13
5826.7006,13618.65
5827.3426,13217.99
5827.9846,13389.36
5828.6267,13711.6
5829.2687,13303.48
5829.9107,13583.46
5830.5527,13524.06
5831.1948,13380.76
5831.8368,13559.12
5832.4788,13486.76
5833.1209,13676.79
5833.7629,13358.12
5834.4049,13599.22
5835.047,13634.33
5835.689,13394.22
5836.331,13571.67
5836.9731,13459.34
5837.6151,13351.28
5838.2571,13742.69
5838.8992,13357.97
5839.5412,13443.57
5840.1832,13555.81
5840.8253,13602.33
5841.4673,13806.75
5842.1093,13923.36
5842.7514,13544.02
5843.3934,13871.11
5844.0354,13663.36
5844.6775,13334.44
5845.3195,13506.59
5845.9615,13783.35
5846.6035,13263.67
5847.2456,13221.79
5847.8876,13230.54
5848.5296,13311.03
5849.1717,13090.57
5849.8137,13170.21
