wavelength,flux
5270.0423,6872.611
5270.6843,6518.59
5271.3264,6596.118
5271.9684,7104.08
5272.6104,7687.649
5273.2524,8251.248
5273.8945,8605.964
5274.5365,8701.959
5275.1785,8916.963
5275.8205,9093.6
5276.4626,9217.324
5277.1046,9330.486
5277.7466,9457.942
5278.3886,9730.51
5279.0306,10118.05
5279.6727,10422.22
5280.3147,9957.537
5280.9567,9611.892
5281.5987,9325.128
5282.2408,9138.77
5282.8828,8916.059
5283.5248,8843.434
5284.1668,8980.281
5284.8089,9108.113
5285.4509,9367.192
5286.0929,9842.939
5286.7349,10291.81
5287.3769,10587.83
5288.019,10731.06
5288.661,10714.31
5289.303,10633.97
5289.945,10597.66
5290.5871,10649.06
5291.2291,10612.17
5291.8711,10821.81
5292.5131,10693.62
5293.1552,10595.96
5293.7972,10408.58
5294.4392,10105.39
5295.0812,9969.359
5295.7233,9812.561
5296.3653,9767.072
5297.0073,9332.105
5297.6493,8888.081
5298.2913,8459.281
5298.9334,8319.223
5299.5754,8346.488
5300.2174,8888.266
5300.8594,9507.025
5301.5015,9736.398
5302.1435,9797.748
5302.7855,9900.309
5303.4275,10010.69
5304.0696,10244.11
5304.7116,10560.04
5305.3536,10807.69
5305.9956,10957.26
5306.6376,10979.65
5307.2797,10935.55
5307.9217,11047.45
5308.5637,10951.04
5309.2057,10825.25
5309.8478,10783.48
5310.4898,11173.43
5311.1318,11010.46
5311.7738,11217.32
5312.4159,11367.23
5313.0579,11214.88
5313.6999,11116.22
5314.3419,11181.77
5314.984,10918.87
5315.626,11023.96
5316.268,10903.37
5316.91,10733.27
5317.552,10799.33
5318.1941,10802.75
5318.8361,10731.98
5319.4781,10816.82
5320.1201,10829.24
5320.7622,10773.14
5321.4042,10519.66
5322.0462,10206.1
5322.6882,10075.9
5323.3303,9973.467
5323.9723,9859.026
5324.6143,9428.47
5325.2563,8934.181
5325.8984,8743.0
5326.5404,8904.834
5327.1824,9001.689
5327.8244,8810.756
5328.4664,8198.561
5329.1085,7543.772
5329.7505,7628.379
5330.3925,8156.696
5331.0345,9094.844
5331.6766,10029.02
5332.3186,10335.6
5332.9606,10600.31
5333.6026,10718.13
5334.2447,10513.88
5334.8867,10647.95
5335.5287,10663.26
5336.1707,11027.21
5336.8127,11158.84
5337.4548,10851.53
5338.0968,10532.06
5338.7388,10314.13
5339.3808,10246.99
5340.0229,10113.0
5340.6649,9674.264
5341.3069,9417.391
5341.9489,9519.49
5342.591,9667.016
5343.233,10105.79
5343.875,10536.14
5344.517,10548.15
5345.1591,10665.11
5345.8011,10627.12
5346.4431,10462.87
5347.0851,10091.83
5347.7271,10195.94
5348.3692,10423.16
5349.0112,10423.58
5349.6532,10120.71
5350.2952,10156.17
5350.9373,10347.34
5351.5793,10774.92
5352.2213,11148.53
5352.8633,11257.97
5353.5054,11464.67
5354.1474,11528.39
5354.7894,11343.51
5355.4314,11636.59
5356.0734,12050.75
5356.7155,12031.49
5357.3575,11959.49
5357.9995,12174.85
5358.6415,12302.08
5359.2836,12127.79
5359.9256,12181.38
5360.5676,11967.92
5361.2096,11808.35
5361.8517,11522.34
5362.4937,11349.61
5363.1357,11143.9
5363.7777,11329.94
5364.4198,11024.12
5365.0618,11002.48
5365.7038,10852.39
5366.3458,10602.03
5366.9878,10664.48
5367.6299,10683.37
5368.2719,10574.21
5368.9139,10254.37
5369.5559,10148.5
5370.198,9896.514
5370.84,9367.753
5371.482,9176.424
5372.124,9117.939
5372.7661,9299.529
5373.4081,9914.053
5374.0501,10724.65
5374.6921,11286.92
5375.3342,11340.88
5375.9762,11400.63
5376.6182,11829.65
5377.2602,12048.67
5377.9022,11892.81
5378.5443,11645.04
5379.1863,11669.51
5379.8283,11690.14
5380.4703,11829.95
5381.1124,11872.61
5381.7544,11767.04
5382.3964,11503.64
5383.0384,11515.08
5383.6805,11555.22
5384.3225,11027.0
5384.9645,10923.65
5385.6065,11421.88
5386.2485,11464.51
5386.8906,11736.52
5387.5326,11753.14
5388.1746,11667.24
5388.8166,11392.31
5389.4587,11403.81
5390.1007,11318.82
5390.7427,10975.42
5391.3847,10727.5
5392.0268,10663.2
5392.6688,10599.72
5393.3108,10579.12
5393.9528,10501.2
5394.5949,10273.13
5395.2369,10170.23
5395.8789,10146.28
5396.5209,10357.87
5397.1629,10234.71
5397.805,9984.058
5398.447,9596.979
5399.089,9928.123
5399.731,10733.72
5400.3731,10990.73
5401.0151,11164.97
5401.6571,10998.62
5402.2991,10827.66
5402.9412,10750.49
5403.5832,10671.89
5404.2252,10667.15
5404.8672,9955.979
5405.5092,9627.469
5406.1513,9343.864
5406.7933,9261.533
5407.4353,9218.198
5408.0773,9668.498
5408.7194,10294.08
5409.3614,10439.81
5410.0034,10460.18
5410.6454,10438.75
5411.2875,10284.54
5411.9295,10323.02
5412.5715,10609.95
5413.2135,11070.79
5413.8556,11549.93
5414.4976,11730.61
5415.1396,11763.16
5415.7816,12006.33
5416.4236,12215.91
5417.0657,12239.83
5417.7077,12503.29
5418.3497,12690.23
5418.9917,12516.69
5419.6338,12377.14
5420.2758,12269.17
5420.9178,12029.82
5421.5598,11486.31
5422.2019,11559.7
5422.8439,11810.48
5423.4859,11940.99
5424.1279,11723.79
5424.7699,11448.73
5425.412,11619.02
5426.054,11432.01
5426.696,11682.6
5427.338,11832.83
5427.9801,11879.14
5428.6221,11836.98
5429.2641,11426.5
5429.9061,10920.9
5430.5482,10509.78
5431.1902,10270.9
5431.8322,10463.53
5432.4742,10931.89
5433.1163,11061.33
5433.7583,10673.42
5434.4003,10449.21
5435.0423,10563.74
5435.6843,10651.43
5436.3264,10728.79
5436.9684,11137.87
5437.6104,11587.79
5438.2524,11949.43
5438.8945,12464.61
5439.5365,12422.84
5440.1785,12768.49
5440.8205,12769.21
5441.4626,12664.22
5442.1046,12900.84
5442.7466,12714.47
5443.3886,12565.97
5444.0307,12193.8
5444.6727,12005.17
5445.3147,11614.47
5445.9567,11348.31
5446.5987,10784.9
5447.2408,10369.13
5447.8828,10245.64
5448.5248,10539.48
5449.1668,11067.05
5449.8089,11582.67
5450.4509,12038.05
5451.0929,12375.98
5451.7349,12367.72
5452.377,12053.69
5453.019,11877.75
5453.661,11621.81
5454.303,11385.54
5454.945,11281.64
5455.5871,10977.53
5456.2291,10601.76
5456.8711,10651.67
5457.5131,10803.34
5458.1552,11572.04
5458.7972,12346.11
5459.4392,12287.58
5460.0812,12211.57
5460.7233,11974.33
5461.3653,11833.23
5462.0073,11547.91
5462.6493,11355.6
5463.2914,11570.07
5463.9334,11160.66
5464.5754,11284.28
5465.2174,11463.48
5465.8594,11974.5
5466.5015,12150.23
5467.1435,12162.75
5467.7855,12110.6
5468.4275,12053.33
5469.0696,12299.08
5469.7116,12483.83
5470.3536,12238.99
5470.9956,11918.36
5471.6377,11731.01
5472.2797,11617.91
5472.9217,11674.04
5473.5637,11803.37
5474.2057,11750.72
5474.8478,11394.79
5475.4898,11106.22
5476.1318,11123.24
5476.7738,11223.75
5477.4159,11113.09
5478.0579,10599.99
5478.6999,10831.05
5479.3419,11575.73
5479.984,11743.69
5480.626,12048.15
5481.268,12088.32
5481.91,11801.83
5482.5521,11437.55
5483.1941,11475.4
5483.8361,11841.52
5484.4781,12136.57
5485.1201,12242.71
5485.7622,12568.09
5486.4042,12544.35
5487.0462,12348.46
5487.6882,12227.16
5488.3303,12124.41
5488.9723,12002.77
5489.6143,12028.31
5490.2563,12371.79
5490.8984,12637.05
5491.5404,12611.08
5492.1824,12627.38
5492.8244,12740.04
5493.4665,12750.55
5494.1085,12757.42
5494.7505,12575.98
5495.3925,12430.29
5496.0345,12509.5
5496.6766,12285.92
5497.3186,12416.78
5497.9606,12094.19
5498.6026,11775.6
5499.2447,12002.44
5499.8867,12143.22
5500.5287,12645.39
5501.1707,12665.82
5501.8128,12315.29
5502.4548,12119.87
5503.0968,11668.43
5503.7388,11776.42
5504.3808,11895.61
5505.0229,11929.2
5505.6649,11943.41
5506.3069,12091.33
5506.9489,11998.41
5507.591,11798.31
5508.233,11765.95
5508.875,11949.59
5509.517,12405.74
5510.1591,12605.95
5510.8011,12427.05
5511.4431,12129.53
5512.0851,11840.12
5512.7272,11622.22
5513.3692,11401.2
5514.0112,11183.99
5514.6532,11291.55
5515.2952,11535.75
5515.9373,11687.39
5516.5793,12201.15
5517.2213,12538.51
5517.8633,12372.11
5518.5054,12576.52
5519.1474,13083.37
5519.7894,13234.84
5520.4314,13091.09
5521.0735,13158.53
5521.7155,13172.69
5522.3575,13014.96
5522.9995,13173.38
5523.6415,13255.33
5524.2836,12844.24
5524.9256,12867.17
5525.5676,12603.14
5526.2096,12482.66
5526.8517,12340.01
5527.4937,12259.14
5528.1357,12096.87
5528.7777,11710.57
5529.4198,11445.35
5530.0618,11601.67
5530.7038,12117.97
5531.3458,12740.18
5531.9879,13044.05
5532.6299,12985.94
5533.2719,12879.48
5533.9139,12870.29
5534.5559,12954.28
5535.198,12895.2
5535.84,12838.53
5536.482,12838.31
5537.124,12637.93
5537.7661,12616.86
5538.4081,12600.24
5539.0501,12919.07
5539.6921,12824.76
5540.3342,12839.03
5540.9762,13079.71
5541.6182,13124.43
5542.2602,13331.4
5542.9022,13425.15
5543.5443,13159.78
5544.1863,12657.99
5544.8283,12594.9
5545.4703,12527.72
5546.1124,13069.84
5546.7544,13353.05
5547.3964,13320.21
5548.0384,13231.51
5548.6805,13211.84
5549.3225,13444.93
5549.9645,13603.06
5550.6065,13644.93
5551.2486,13608.22
5551.8906,13341.67
5552.5326,13284.75
5553.1746,13357.05
5553.8166,13454.84
5554.4587,13280.16
5555.1007,12961.65
5555.7427,12809.55
5556.3847,12894.55
5557.0268,12936.95
5557.6688,13049.69
5558.3108,13246.25
5558.9528,13155.64
5559.5949,13109.87
5560.2369,13075.44
5560.8789,13214.68
5561.5209,13070.97
5562.163,12878.13
5562.805,12827.38
5563.447,12765.32
5564.089,12478.27
5564.731,12523.7
5565.3731,12697.13
5566.0151,12278.1
5566.6571,12295.88
5567.2991,12153.9
5567.9412,12251.07
5568.5832,12243.74
5569.2252,12296.31
5569.8672,12582.08
5570.5093,12072.26
5571.1513,12084.98
5571.7933,12226.51
5572.4353,12451.27
5573.0773,12362.53
5573.7194,12208.52
5574.3614,12010.27
5575.0034,12596.19
5575.6454,13134.84
5576.2875,13273.29
5576.9295,13116.79
5577.5715,12908.74
5578.2135,13190.23
5578.8556,13360.61
5579.4976,13365.29
5580.1396,13366.03
5580.7816,13224.85
5581.4237,13197.9
5582.0657,13057.04
5582.7077,12777.09
5583.3497,12724.85
5583.9917,12625.22
5584.6338,12427.92
5585.2758,12358.37
5585.9178,12069.82
5586.5598,11587.31
5587.2019,11245.87
5587.8439,10743.57
5588.4859,10608.81
5589.1279,10656.23
5589.77,10612.47
5590.412,11185.86
5591.054,11486.18
5591.696,12011.69
5592.338,11978.01
5592.9801,12454.59
5593.6221,12478.21
5594.2641,12352.3
5594.9061,12239.86
5595.5482,12050.34
5596.1902,12186.27
5596.8322,12615.59
5597.4742,12777.63
5598.1163,12685.75
5598.7583,12329.82
5599.4003,12084.83
5600.0423,11659.37
5600.6844,11580.1
5601.3264,11958.26
5601.9684,11998.02
5602.6104,11841.85
5603.2524,11990.64
5603.8945,12275.46
5604.5365,12450.88
5605.1785,12878.86
5605.8205,13418.19
5606.4626,13563.92
5607.1046,13670.38
5607.7466,13758.46
5608.3886,13762.58
5609.0307,13723.5
5609.6727,13710.93
5610.3147,13650.37
5610.9567,13630.22
5611.5988,13706.07
5612.2408,13716.32
5612.8828,13185.22
5613.5248,13019.06
5614.1668,12975.67
5614.8089,12912.54
5615.4509,12089.23
5616.0929,11673.73
5616.7349,11456.36
5617.377,11373.06
5618.019,12122.15
5618.661,12601.88
5619.303,12800.79
5619.9451,12859.66
5620.5871,13050.74
5621.2291,12799.16
5621.8711,12840.21
5622.5131,12971.16
5623.1552,12907.12
5623.7972,13120.48
5624.4392,12976.75
5625.0812,12513.64
5625.7233,12349.02
5626.3653,12186.18
5627.0073,12515.8
5627.6493,12976.36
5628.2914,13291.74
5628.9334,13381.1
5629.5754,13267.62
5630.2174,13547.84
5630.8595,13794.47
5631.5015,13838.34
5632.1435,13869.71
5632.7855,13619.05
5633.4275,13722.91
5634.0696,13832.42
5634.7116,13533.78
5675.1591,14027.93
5675.8011,13748.0
5676.4431,13548.14
5677.0851,13657.51
5677.7272,13566.94
5678.3692,13641.63
5679.0112,13719.4
5679.6532,13472.85
5680.2953,13284.03
5680.9373,13286.35
5681.5793,13276.26
5682.2213,13034.92
5682.8633,13028.75
5683.5054,12872.45
5684.1474,12703.59
5684.7894,12876.28
5685.4314,13008.0
5686.0735,12986.94
5686.7155,13043.46
5687.3575,12957.18
5687.9995,12807.36
5688.6416,12874.9
5689.2836,12706.28
5689.9256,12729.78
5690.5676,13182.47
5691.2096,13405.76
5691.8517,13660.23
5692.4937,13562.12
5693.1357,13643.01
5693.7777,14046.88
5694.4198,13799.78
5695.0618,13469.14
5695.7038,13571.99
5696.3458,13412.03
5696.9879,13332.25
5697.6299,13453.82
5698.2719,13641.97
5698.9139,12969.33
5699.556,13157.38
5700.198,12910.41
5700.84,13010.95
5701.482,12729.59
5702.124,12904.68
5702.7661,12687.83
5703.4081,12733.03
5704.0501,12922.12
5704.6921,12927.45
5705.3342,13031.47
5705.9762,13121.98
5706.6182,12745.25
5707.2602,12479.37
5707.9023,12142.64
5708.5443,12087.72
5709.1863,12091.75
5709.8283,11979.17
5710.4703,11921.71
5711.1124,11893.16
5711.7544,12211.47
5712.3964,12484.44
5713.0384,12406.63
5713.6805,12618.86
5714.3225,13083.69
5714.9645,13390.15
5715.6065,13375.31
5716.2486,13393.75
5716.8906,13503.5
5717.5326,13524.17
5718.1746,13726.61
5718.8167,13787.76
5719.4587,13655.26
5720.1007,13594.05
5720.7427,14001.61
5721.3847,13905.09
5722.0268,13822.17
5722.6688,14119.53
5723.3108,14011.12
5723.9528,14125.89
5724.5949,13433.44
5725.2369,11648.23
5725.8789,12564.8
5726.5209,13650.83
5727.163,13740.93
5727.805,13307.77
5728.447,13233.08
5729.089,13336.9
5729.731,13752.58
5730.3731,13689.16
5731.0151,13540.67
5731.6571,13633.4
5732.2991,13577.32
5732.9412,13578.62
5733.5832,13457.05
5734.2252,13501.64
5734.8672,13886.19
5735.5093,14135.13
5736.1513,14025.53
5736.7933,13903.88
5737.4353,14020.53
5738.0774,13906.93
5738.7194,13690.95
5739.3614,13805.79
5740.0034,13675.56
5740.6454,13803.2
5741.2875,13976.74
5741.9295,13945.37
5742.5715,13738.43
5743.2135,13698.37
5743.8556,13779.33
5744.4976,13777.62
5745.1396,13918.08
5745.7816,13993.08
5746.4237,13887.73
5747.0657,13936.81
5747.7077,13931.05
5748.3497,13687.71
5748.9918,13662.28
5749.6338,13583.3
5750.2758,13466.84
5750.9178,13790.98
5751.5598,13900.73
5752.2019,13754.01
5752.8439,13578.0
5753.4859,13201.51
5754.1279,12988.81
5754.77,12927.76
5755.412,13187.35
5756.054,13790.68
5756.696,13782.23
5757.3381,13862.05
5757.9801,14027.29
5758.6221,14101.25
5759.2641,13851.19
5759.9061,13764.41
5760.5482,13631.02
5761.1902,13575.17
5761.8322,13512.06
5762.4742,13375.97
5763.1163,13106.7
5763.7583,13118.95
5764.4003,13403.22
5765.0423,13509.11
5765.6844,13908.12
5766.3264,14097.22
5766.9684,14157.23
5767.6104,13860.93
5768.2525,14067.09
5768.8945,13992.02
5769.5365,14121.76
5770.1785,14357.88
5770.8205,14257.28
5771.4626,13974.12
5772.1046,13735.12
5772.7466,13714.78
5773.3886,13761.27
5774.0307,13722.18
5774.6727,13836.58
5775.3147,13754.97
5775.9567,13561.25
5776.5988,13664.13
5777.2408,13682.84
5777.8828,13639.73
5778.5248,13655.44
5779.1668,13548.62
5779.8089,13323.1
5780.4509,13058.38
5781.0929,13086.1
5781.7349,12791.79
5782.377,12424.28
5783.019,12462.56
5783.661,12453.45
5784.303,12313.08
5784.9451,12504.69
5785.5871,12575.02
5786.2291,12453.9
5786.8711,12747.7
5787.5132,13040.03
5788.1552,13031.9
5788.7972,13187.57
5789.4392,13609.69
5790.0812,13817.71
5790.7233,13529.94
5791.3653,13462.9
5792.0073,13289.4
5792.6493,13471.11
5793.2914,13456.79
5793.9334,13752.62
5794.5754,14109.2
5795.2174,13701.43
5795.8595,13872.99
5796.5015,14250.41
5797.1435,14227.52
5797.7855,13998.28
5798.4276,14024.45
5799.0696,13990.29
5799.7116,13937.95
5800.3536,14118.93
5800.9956,14160.77
5801.6377,14440.97
5802.2797,14406.31
5802.9217,14311.71
5803.5637,14286.06
5804.2058,13845.09
5804.8478,13924.05
5805.4898,13852.09
5806.1318,13952.56
5806.7739,13663.01
5807.4159,13868.8
5808.0579,14166.8
5808.6999,13991.85
5809.3419,14035.28
5809.984,14147.52
5810.626,13953.04
5811.268,14184.81
5811.91,14103.87
5812.5521,14076.81
5813.1941,14122.22
5813.8361,14386.39
5814.4781,14100.86
5815.1202,14114.51
5815.7622,13784.22
5816.4042,13567.86
5817.0462,13656.41
5817.6883,13688.67
5818.3303,13739.67
5818.9723,13929.09
5819.6143,14020.41
5820.2563,14272.61
5820.8984,14504.55
5821.5404,14563.48
5822.1824,14332.03
5822.8244,14339.47
5823.4665,14124.41
5824.1085,13976.5
5824.7505,14116.0
5825.3925,14241.54
5826.0346,14362.03
5826.6766,14152.27
5827.3186,14037.89
5827.9606,14299.28
5828.6026,14301.63
5829.2447,14132.5
5829.8867,14193.38
5830.5287,14393.6
5831.1707,14316.92
5831.8128,14154.87
5832.4548,14212.86
5833.0968,14134.09
5833.7388,14036.95
5834.3809,14106.18
5835.0229,14107.09
5835.6649,14058.94
5836.3069,13936.73
5836.949,14033.05
5837.591,14228.35
5838.233,14202.44
5838.875,14145.0
5839.517,13982.67
5840.1591,14221.12
5840.8011,14401.18
5841.4431,14589.24
5842.0851,14594.12
5842.7272,14288.22
5843.3692,14500.11
5844.0112,14389.17
5844.6532,14470.95
5845.2953,14230.52
5845.9373,14354.09
5846.5793,13910.84
5847.2213,14146.42
5847.8633,14058.3
5848.5054,14037.23
5849.1474,14100.16
5849.7894,14222.83
5850.4314,13842.12
5851.0735,13974.11
5851.7155,13866.9
